HREF,CONAME,TEL,EMAIL,FAILMSG,BIZADD,DATE_SCRAPED 
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80844&sid=3E93FFF6164C8CB3F30CA77DD4CC738C,CHOUMBY RESOURCES,012 - 9049960,choumbyresources@gmail.com,,"56, 28/13 JALAN SUNGAI JUDAH TAMAN ALAM MEGAH SECTION 28 40400 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76522&sid=67EB75D8BC08EE0182E6C8DCEC628A85,BJ EDU NET SDN BHD,012 - 7139007,tsw1912@gmail.com,,2 JALAN JAYAMAS 2/2 TAMAN JAYAMAS 81300 JOHOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80905&sid=FC5F33121F4BCFADD3D1C77E6AEEA491,ZAFIRAH WEALTH SDN BHD,016 - 4590339,zafirahwealth@yahoo.com.my,,"LOT 1231 LORONG LAPIS 4 KAMPUNG SEMENTA BATU 6 JALAN KAPAR, KLANG 42100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61607&sid=E30DE9A31E92F1249C036716115B464A,AGRO JERNEH SDN BHD,011 - 14395968,moola@eazymoola.com,,144 & 145 LORONG P/AM 1/1 ARAB MALAYSIAN INDUSTRIAL PARK NILAI 71800 NEGERI SEMBILAN,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80876&sid=F1468A652D24C1769E54649F1969613A,PRIMADONA WORLDWIDE SDN BHD,03 - 91053880,primadonaglobal@gmail.com,,"11-13, JALAN TEKNOLOGI 3/6E, THE CORE KOTA DAMANSARA PETALING JAYA 47810 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64615&sid=BE1B172937C69E10423921D5BBEB80EE,K.H.H. DOUBLE LION DISTRIBUTORS SDN BHD,03 - 62757306,leechan1616@gmail.com,,"LOT 50, JALAN E 1/2, INDUSTRIAL AREA TAMAN EHSAN KEPONG 52100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80910&sid=834AC50AF6BF9F2636C5A699E2E9ACC7,KARTINI YAAKUB ENTERPRISE,09 - 7864695,KartiniNazuani@gmail.com,,LOT 181 KAMPUNG KULIM HILIR PASIR PUTEH 16800 KELANTAN,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80900&sid=03F2BB6DAFA3427DA70D814D10080B88,DKST SERVICES,012 - 3919774,kuahst@gmail.com,,7 LORONG LAKSAMANA 29C TAMAN SENTOSA KLANG 41200 SELANGOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64276&sid=7B99B2AE3E351BFEC1E5FA14D05FFEF0,ENVIROTECH INDUSTRY SDN BHD,05 - 3511999,nicklausho@gaharu.com.my,,"LOT NO.38017,MUKIM SG.RAIA SIMPANG PULAI IPOH 31300 PERAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80862&sid=8643EF07A81D9B7E67263598C854155E,BISGOOD FOOD CORPORATION SDN BHD,03 - 62522299,bisgood@gmail.com,,"98 JALAN RIMBUNAN RAYA, LAMAN RIMBUNAN KEPONG 52100 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80944&sid=49DAA0F4389257EDCFA6CAEF64674275,WELLFIT ONLINE SDN. BHD.,016 - 4228224,wellcare@wellfit2u.com,,"A-3-5 BLOCK ALLAMANDA , 10BOULEVARD LEBUHRAYA SPRINT PJU 6A PETALING JAYA 47400 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69481&sid=6C6013F9AA7D608A8720B0D0BA031D8B,ALPHA VENTURES MANUFACTURE (M) SDN BHD,03 - 80710909,alphavmmsb@gmail.com,,"D-1-56 KOMPLEKS SURIA KINRARA PERSIARAN KINRARA SECTION 3 TAMAN KINRARA SECTION 3, PUCHONG 47100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=44030&sid=827B612C3559C4DAD860E0CED628364D,MUHAZRIN HOLDINGS SDN BHD,03 - 92823516,vias@muhazrin.com,,"4-1A, JALAN HILIR 1 TAMAN SRI ANGSANA HILIR  55100 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11970&sid=5409B8E91E08B1F2BD2031E8D2E4B2F3,HYT FOOD INDUSTRIES SDN BHD,03 - 78055339,info@hytfood.com,,"7 & 9, JALAN PJU 3/47 SUNWAY DAMANSARA PETALING JAYA 47810 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9489&sid=256ACDDDA830E13683B7EBB51A831DDB,SANTANMAS FOOD INDUSTRIES SDN BHD,03 - 61571073,santanmas@gmail.com,,"AL249, LOT 2608, JALAN WELFARE KG. BARU SG. BULOH SG BULOH 47000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3262&sid=020B3B087723DC3D2E217AE7C313FE17,COSWAY (M) SDN BHD,03 - 20301000,info@cosway.com.my,,2ND FLOOR WISMA COSWAY JALAN RAJA CHULAN 50200 KUALA LUMPUR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83201&sid=5B35DF1E7A51D6DE93835F07471CE3D6,RIO MANUFACTURING (M) SDN BHD,03 - 90111922,siewlian1112@gmail.com,,"47 JALAN SL 6/11 BANDAR SG LONG BATU 11, JALAN CHERAS 43000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66203&sid=2B5E51FB22C6FC20BBC62568B3DA37E9,DOHAS NUTRI ESSENCE,016 - 4359965,anglimwt@gmail.com,,"12,LORONG BERJAYA INDAH 1, TAMAN BERJAYA INDAH BUKIT MERTAJAM 13800 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5740&sid=E26D08DEE2E71765B7136840820E8E53,F.Y. FOOD PROCESSING SDN BHD,05 - 2016199,rckymok@yahoo.com,,"27-28, PT 145363 OFF JALAN SERAMIK CHEMOR 11/1 PUSAT SERAMIK FASA 2, CHEMOR 31200 PERAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83226&sid=0FFA603DD7ED8C559BE2BAF55E5E4C98,KALTECH FOOD PRODUCTS SDN BHD,04 - 5882343,ramenraj_kfp@kaltech.com.my,,"42&44 JALAN USAHAJAYA KAWASAN PERINDUSTRIAN RINGAN USAHAJAYA PERMATANG TINGGI, BUKIT MERTAJAM 14100 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83338&sid=9ACE6AEA49242EC60462514A7DEFBC97,HONEY EMPIRE SDN BHD,03 - 61786009,honeyempir@gmail.com,,"20, JALAN TIB 1/21 TAMAN PERINDUSTRIAN BOLTON BATU CAVES 68100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83420&sid=460D6825315679DBF98A597E6FBFDE02,SNOW FACTORY (M) SDN BHD,018 - 9812626,erincheong@snowfactory-asia.com,,"H-G-6 BLOCK H, JALAN PJU1A/41B NZX COMMERCIAL CENTRE, ARA JAYA 47301 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83443&sid=CF90F02B307B7F4D2DD96A9ECC47A091,T AZAHA RESOURCE,012 - 2965585,azahaahmadtengku@gmail.com,,"27, JALAN AGGERIK 1C TAMAN DESA ANGGERIK SERENDAH 48200 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50415&sid=25EC93CFE08B020AF92264FBC125C4BD,ZAM ZAM FOOD INDUSTRIES SDN BHD,03 - 61853107,spzamzam@gmail.com,,"8, JALAN TIB 1/19 TAMAN INDUSTRI BOLTON BATU CAVES 68100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82159&sid=71DCBF511B6E949C78CC0FFAFD74B4D1,AZHAR MANUFACTURING SDN BHD,07 - 4245066,azharfood@gmail.com,,"RU 51 JALAN BESAR SRI BAHRUM, RENGIT BATU PAHAT 83100 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9233&sid=2A13D74333F80D85BF152E028636116D,SHINANO CORPORATION SDN BHD,03 - 33412000,dannyoh@shinano-co.com,,NO.48C JLN PASAR KLANG  41400 SELANGOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82038&sid=51A6DA78C828941BC57236D7D48D1320,NISMILAN GROUP (M) PLT,06 - 4815673,sales@nismilan.my,,200 JALAN MELANG  72000 NEGERI SEMBILAN,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15131&sid=9857923AE1332CEF3CECC19E671A2E8F,ACTION ONE FOODSTUFF SDN BHD,04 - 5080985,act1_1989@yahoo.com,,"5 & 7, LORONG INDUSTRI RINGAN PMTG TINGGI 8 KAW INDUSTRI RINGAN PMTG TINGGI PMTG TINGGI, BKT MERTAJAM 14000 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80667&sid=6BCF036F594184D5AF672CC1DBE3C78D,AL HADDAD MARKETING (M) SDN BHD,04 - 5770001,admin@alhaddadmarketing.com,,"3, JALAN DAGANGAN 5 PUSAT BANDAR BERTAM PERDANA KEPALA BATAS 13200 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63015&sid=0E9817F641F5E77EAABFC314339EA961,H&T GLOBAL MARKETING ENTERPRISE,012 - 7127260,halim_2082@yahoo.com,,"POS 99 KG PT GANTONG SERI MERLONG, RENGIT BATU PAHAT 83100 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10696&sid=62D59CDB09137746C33426BC9D275EBD,C.A.SHEIMER (M) SDN BHD,03 - 60922233,sales@cashma.com,,"LOT 98, RAWANG INTEGRATED INDUSTRIAL PARK RAWANG 48000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74898&sid=B2A88C06B09FD44B4C2B9202FB851ACA,SUPERB DIVERSIFIED SDN BHD,03 - 90801322,info@birdnest.my,,"CG3, JALAN KASTURI 5 TAMAN KASTURI OFF JALAN BALAKONG BATU 11, CHERAS 43200 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=68926&sid=345D3AFEC34C652D7CC77FFCE8E81444,SPLENDID RECIPE SDN BHD,03 - 78054620,gwanchyn@yahoo.com,,22 JALAN TUNKU 1 TAMAN SALAK SELATAN 57100 KUALA LUMPUR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83586&sid=46158407CBDF18E8D950271E0119FCEA,ELEVEN ARMENIAN HERITAGE SHOP,04 - 2635890,elevenarmenian@gmail.com,,11 LEBUH ARMENIAN GEORGETOWN  10200 PULAU PINANG,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2573&sid=7F70994660A78A0DD241D19B4546D4AE,RASA MULIA SDN BHD,03 - 78778618,ezman@rmulia.com,,"54A, JALAN SS 2/67 PETALING JAYA  47300 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3966&sid=1E5A4B241EECD17063FBFC02B4738945,PAN-CENTURY OLEOCHEMICALS SDN BHD,07 - 2517833,sales@ioioleo.com,,LOT 231 JLN PEKELILING KAW PERINDUSTRIAN PASIR GUDANG PASIR GUDANG 81700 JOHOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83964&sid=310B622ECC0E34F3C3D48E26E362F9F0,KHAIRUNISA ENTERPRISE,019 - 3578779,mdkhairimusatin@yahoo.com,,"4, JLN ANGGERIK 2E/3 PRIMA BERUNTUNG BUKIT BERUNTUNG 48300 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=50927&sid=73FE0AA4C8B5262F30954F04DDE349A9,DESA SOUTHERN FOOD PRODUCTS SDN BHD,07 - 4557880,dsf@miaow.com.my,,"NO. 1, LOT 2907, JALAN SRI BENGKAL PARIT SENGKUANG SRI GADING, BATU PAHAT 83300 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75992&sid=6085D09F8A6D66D77A9E2D6796191727,PASTRY PRO SDN BHD,03 - 62721155,loh@pastrypro.com.my,,"8, JALAN 3/37A INDUSTRIAL AREA, TAMAN BUKIT MALURI KEPONG 52100 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84577&sid=CDA09BC3D39EE91D8BCD7AFA266680B7,HEAVENLY AGARWOOD RESOURCES SDN BHD,03 - 61784718,heavenlyagarwood@gmail.com,,"3C, JALAN SLI 3/17 TAMAN SRI GOMBAK BATU CAVES 68100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83740&sid=84DABF19108669EF496B350A72DBA498,BOSS DAIRIES (M) SDN BHD,082 - 432913,bossdairiessdnbhd@gmail.com,,"SUBLOT 48, LRG 7A DEMAK LAUT INDUSTRIAL PARK KUCHING 93050 SARAWAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84632&sid=4E70C80BF3C6FCB26FCF741B47B96A74,YK INGREDIENTS SDN BHD,016 - 7611432,kychai@hotmail.my,,"28, JALAN RONGGENG 12 TAMAN SKUDAI BARU SKUDAI 81300 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84572&sid=F17F01E1021C19A8D443E0BDB56B774E,INANIS AGRO SDN BHD,03 - 77846141,i_inanis@yahoo.com,,418A JALAN 5/132 GASING INDAH 46000 SELANGOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83199&sid=AC3913BF7517F0AE23393ECD84644DA8,DCCCT INTERNATIONAL FOOD GROUP SDN BHD,013 - 2265892,sitiaminahsuyud@gmail.com,,29 JALAN KEMBOJA 2B KAW PERNIAGAAN JALAN KEMBOJA BS 8 48300 SELANGOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70265&sid=C4D4FC1F91A65F7738665AFFE290634F,SYED BISTRO SDN BHD,03 - 79555753,aziz@syedbistro.com,,"13 & 15, JALAN BARAT PETALING JAYA  46050 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11074&sid=459BB8D4F9274713721821BFFF9EC033,NEW STAR FOOD INDUSTRIES SDN BHD,07 - 4559196,oge@nsfood.com.my,,"2A, JALAN WAWASAN 12 KAW PERINDUSTRIAN SRI GADING BATU PAHAT 83300 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=16631&sid=0171CAF30613080C7A1084C37A42F55E,NATURAL HEALTH FARM MARKETING (M) SDN BHD,03 - 55693721,franchise@nhf.com.my,,"39, JLN PENGACARA U1/48 TEMASYA IND PARK SHAH ALAM 40150 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85116&sid=2BF24CD5ECA2838E456D90B8FCEE4B05,LB LUNA RESOURCES,03 - 62752810,lb.lunaresources@gmail.com,,"33, JALAN 4 TAMAN GREATYEAR CAPITAL BATU 17, RAWANG 48000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80710&sid=257D6363AA61A46A80A920BBE7EEEEAD,NK INTERTRADE SDN BHD,03 - 77342004,nk.intertrade@gmail.com,,"LOT NO. 2, JALAN UTARID U5/13, SEKSYEN U5, SHAH ALAM  40150 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84691&sid=00C8D1E1A91B2CAB9401071FFE684051,MCFI DELIGHT (M) SDN BHD,019 - 9585588,mcfi.wmk@gmail.com,,"175, JALAN NILAI 7/9 NILAI INLAND PORT NILAI 71800 NEGERI SEMBILAN",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85122&sid=9FA2E751324A7E5D9077C99BE6EF4D50,DMDI GLOBAL SDN BHD,06 - 2880812,dmdoglobal@mail.com,,ARAS 9 PUSAT TRANSFOMASI BANDAR (UTC) JALAN HANG TUAH 73500 MELAKA,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85059&sid=CB659BC36A7F1FF86609C76C8C20D06F,AVM EXCELLENT MARKETING,012 - 9289786,avmexcellent2015@gmail.com,,NO. 35 JALAN TUN H.S.LEE KUALA LUMPUR 50000 KUALA LUMPUR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11041&sid=5696E112E631B9375D3D62D8DF4CF39B,MATRIX FLAVOURS & FRAGRANCES SDN BHD,03 - 56339316,info@matrix.net.my,,"11, JALAN SS 18/6 SUBANG JAYA PETALING JAYA 47500 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85234&sid=4E661E5C0AA535529854F472715AA4F7,HOMEBIS FOOD SDN BHD,019 - 4488327,helloshine77@hotmail.com,,10 LORONG PERDA TIMUR 7 BANDAR PERDA 14000 PULAU PINANG,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15704&sid=BA2C734F3EE2A858B20ECCAECD27DD8B,OXL RESOURCES SDN BHD,03 - 92005407,wongchewchuan@gmail.com,,"54, JALAN 8/91, SHAMELIN  56100 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12725&sid=BA6A8128E669F05F7EEF3866A7FEB292,BINTANG PENAMPANG SDN BHD,088 - 412686,gaincare@gmail.com,,"2, 1C KKIP SELATAN, PHASE 1, KOTA KINABALU INDUSTRIAL PARK JALAN SEPANGAR, MENGGATAL KOTA KINABALU 88450 SABAH",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85115&sid=D256D4D2994DBE09AAA67D623B3A49FB,ARVI ELITE TRADING,010 - 2383931,arvi@bilis.co,,"29G, JALAN SAMARINDA 31/KS7 TAMAN MAZNAH KLANG 41100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58865&sid=5F92805A03706A5DB62E290BDB0BB586,IHSAN & SONS FOOD INDUSTRIES SDN BHD,05 - 8473012,ihsanfood@yahoo.com,,NO. 11 LORONG PERUSAHAAN 4 TAMAN PERUSAHAAN PERKHIDMATAN PENGKALAN TAIPING 34000 PERAK,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11922&sid=EECA7138158EDADD767C7B691B539B81,SAI KIM ENTERPRISE SDN BHD,03 - 80601888,saikimsp@gmail.com,,"7, JALAN BP 4/5 KAW INDUSTRI BANDAR BKT PUCHONG PUCHONG 47100 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8547&sid=DF189118052CF269F15252A8DAA60E8F,STREET'S FOOD PRODUCTS SDN BHD,04 - 6437173,streetsfoodproducts@gmail.com,,"2-A LINTANG BAYAN LEPAS 2, TAMAN PERINDUSTRIAN BAYAN LEPAS, PHASE 4 PENANG 11900 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76001&sid=9C3A01803E8804363F45BF9A82A9138F,KHIRTHIKAA RESOURCES,03 - 32500691,khirthikaaresources@gmail.com,,"BLOK A-3-02, JALAN 5A/KU15, TAMAN PEREPAT PERMAI 2, KAPAR KLANG 42200 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78233&sid=BEFCAEF4F5A14FD5217E05344BF968D7,MIWI ONLINE ENTERPRISE,011 - 15678316,miwi.enterprise@gmail.com,,"24, PERSIARAN SEKSYEN 6/1 BANDAR PUTRA BERTAM KEPALA BATAS 13200 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60126&sid=064649FEB04C753F516E1A8FF2529E26,KT FOOD SDN BHD,06 - 5591103,ktfood11@yahoo.com,,"SP 119,120 JALAN SURIA EMPAT TAMAN INDUSTRI RINGAN SG.PETAI 78000 MELAKA",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83839&sid=C0E09E805BCE3DA96E2ECB86DB5CCD60,LUCRATIVE IMPEX,07 - 3000247,lucrativeimpex.global@gmail.com,,"24, JALAN AUSTIN PERDANA 3/5 TAMAN AUSTIN PERDANA JOHOR BAHRU 81100 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85549&sid=6C46D78681B76F4216EA577424A4B107,KMS AGRONOMI SDN BHD,019 - 9814094,kmsagronomi@gmail.com,,17 JALAN SM 9A TAMAN SUNWAY BATU CAVES 68100 SELANGOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9125&sid=195B4045FA2C70C021649E45FF77EBD4,ADABI CONSUMER INDUSTRIES SDN BHD,03 - 60923677,burhan@adabi.com.my,,LOT 136 RAWANG INTEGRATED INDUSTRIAL PARK RAWANG 48000 SELANGOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85578&sid=405F969508EFC2A97F39BC00DF2A355C,ALPHA TECH BAY SDN BHD,03 - 79870777,sales@alphatechbay.com,,"87A 1ST FLOOR 1ST FLOR, 3RD MILE, JALAN KLANG LAMA 58000 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85635&sid=DD33C294CD298FA91B1D9FD82B2B4490,RIDA FRUITS SDN BHD,07 - 4558912,enquiry@ridafruits.com,,PLO 248 KAW PERINDUSTRIAN SRI GADING BATU PAHAT 83300 JOHOR,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82042&sid=C19923C9A3AB7C03246BFF0CC9852B0A,CT RICH WORLDWIDE SDN BHD,03 - 61488262,aniza.ctrich@gmail.com,,"OFFICE SUITE 3.1 UITM-MTDC TECHNOPRENEUR CENTRE UNIVERSITI TEKNOLOGI MARA, SHAH ALAM 40450 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85416&sid=291E40F5BA4B182B0AA6487C87CBEF17,TASTE AND TASTES,016 - 7980863,tasteandtastes@hotmail.com,,"571, JALAN SULTAN AZLAN SHAH UTARA TAMAN TASEK BARU IPOH 31400 PERAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84066&sid=0BDA021BC5AA77A37621A8A59AC8D5A5,RENGA TRADING & MANUFACTURING (M) SDN BHD,07 - 5909995,rengas2611@yahoo.com,,"12, JALAN MURNI 3 TAMAN PERINDUSTRIAN MURNI SENAI 81400 JOHOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33026&sid=33C15F0700D93888FEF0E8D39542376E,HUASIN FOOD INDUSTRIES SDN BHD,03 - 78310109,export.huasin@gmail.com,,"LOT 11, WEST INDUSTRIAL AREA JINJANG NORTH KEPONG 52000 KUALA LUMPUR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85632&sid=E2929F929AA822FB2ED024921A405EB0,KS FOOD MANAGEMENT,05 - 2422488,account@koksan.com.my,,177 JALAN LAHAT IPOH 30200 PERAK,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12805&sid=061A7BE1563F6F315DCDE47A68A0789D,ENG LEE SENG LINSEED OIL & SAUCE MANUF. & SONS SDN BHD,03 - 60285600,info@elsgroup.com.my,,"NO. 9, JALAN JASMINE 5, SEKSYEN BB 10 BANDAR BUKIT BERUNTUNG RAWANG 48300 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12944&sid=39A63A7A24F50C3E3F853A712B8F8A8C,ANTIK SEMPURNA SDN BHD,05 - 4340363,a_starch@streamyx.com,,"2 1/2 MILE, JALAN TELUK INTAN BIDOR  35500 PERAK",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78672&sid=8AD1AB9984CFE87E5A99754150004142,NUTRATIX BIOTECH SDN BHD,04 - 6532225,nutratixbiotech@gmail.com,,"SUITES 212A &228 EUREKA COMPLEX UNIVERSITI SAINS MALAYSIA, MINDEN 11800 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85249&sid=E532BB18334A88CBB040F4A3FB70333F,ZINCOSEN ENTERPRISE (M) SDN BHD,04 - 5888560,zincosen@outlook.com,,"33, LORONG TEGUH 3 TAMAN INDUSTRI TEGUH PERMATANG TINGGI, BUKIT MERTAJAM 14000 PULAU PINANG",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85904&sid=75EAB72DFD420B6279B11686AD51A105,ALPHA UNICORN RESOURCES,03 - 42919636,alice.akyong@gmail.com,,"240, JALAN 8, KG BARU AMPANG AMPANG SELANGOR 68000 SELANGOR",'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85905&sid=059E2F89024FE1FA1919565CF9EF5C8B,KMS CANDY ENTERPRISE,012 - 6212543,kmssweets@gmail.com,,1344 JALAN BSS 2/4B TINGKAT BAWAH BANDAR SEREMBAN SELATAN SUNGAI GADUT 71450 NEGERI SEMBILAN,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7088&sid=81DEA4F4208E0DE8AF83E877A2D9C491,SYARIKAT ABDUL GHAFFAR TRADING SDN BHD,04 - 5072786,info@saudagarkurma.com,,NO 3. LPBM 1. TMN PERINDUSTRIAN BUKIT MINYAK BUKIT MERTAJAM 14100 PULAU PINANG,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85893&sid=EEC10A20E314C9D51B2F77E144B0D226,SHAWAL IMPEX,016 - 5309786,shawalimpex15@gmail.com,,135 JALAN TAMING SARI TAIPING 34000 PERAK,'2017-08-02
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85902&sid=B256B241089A074A75DC746730C28DA3,INZ PADU CORPORATIONS SDN BHD,03 - 92029511,info@inzpadu.com.my,,36-1 LORONG 6C/91 TAMAN SHAMELIN PERKASA 56000 KUALA LUMPUR,'2017-08-02
