EMAIL,FAILMSG,TEL,HREF,CONAME,DATE_SCRAPED,BIZADD 
johnlu@powerleaf.com.my,,03 - 56315172,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61612&sid=B175FA43B02013002DE43CE85EBC0A72,POWERLEAF SDN BHD,'2017-08-04,NO.65 JALAN PJS 11/9 BANDAR SUNWAY PETALING JAYA 46150 SELANGOR
admin@tridane.com.my,,017 - 0176965150,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60758&sid=604664F9B35B974D974A94A25A9D3497,TRIDANE INTERNATIONAL SDN BHD,'2017-08-04,"NO.164, JALAN 11/39 TAMAN PETALING KEPONG 52100 KUALA LUMPUR"
turabinc@gmail.com,,03 - 51622208,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37348&sid=9EBCF09BABD3C02286C50ACEEB96F603,TURAB INC (M) SDN BHD,'2017-08-04,"10A, JLN LAKSAMANA 11 TMN MEWAH JAYA 3 KLANG 42100 SELANGOR"
info@np.my,,03 - 62625776,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=46652&sid=E70662ECF0146B7B82CBDFCC175719BC,NATURE PROFUSION SDN BHD,'2017-08-04,"BLOCK C-G-TG1 FRIM-MTDC TECHNOLOGY CENTRE II, JALAN KAPUR, FOREST RESEARCH INSTITUTE MALAYSIA (FRIM), KEPONG 52109 SELANGOR"
valleypetalsb@gmail.com,,03 - 87377777,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64517&sid=9364E540DAB31BDFAAD44C6436F0E536,VALLEY PETAL SDN BHD,'2017-08-04,"NO.114, KAMPUNG TANJUNG BERANANG 43700 SELANGOR"
info@mitrachem.com,,03 - 79620099,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82858&sid=B500089763ED2A3DAA0B33CE2BD7EE2D,MITRACHEM SDN BHD,'2017-08-04,"LEVEL 28, PJ EXCHANGE 16A, PERSIARAN BARAT PETALING JAYA 46050 SELANGOR"
wayee@spa-candle.com,,04 - 4238733,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=38934&sid=9717DEFD9D4629FC6F1A92EDB3CEB4BC,M3V AGRI-TECH & FARM (M) SDN BHD,'2017-08-04,"113, 2ND FLOOR JLN PENGKALAN TMN PEKAN BARU SUNGAI PETANI 08000 KEDAH"
dancastmy@gmail.com,,04 - 9176437,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8094&sid=6C09C92197535BF0E15E48FFE2A52095,DANCAST SDN BHD,'2017-08-04,"PLOT 20 & 21, KAW PERINDUSTRIAN BANDAR DARUL AMAN JITRA 06000 KEDAH"
limnet@meckein.com.my,,04 - 7192215,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85553&sid=9A6CC01CFA2EA104C726FA1C798CB0B0,MECKEIN RESOURCES SDN BHD,'2017-08-04,"87, JALAN MELATI 1/1 ZON MELATI LIGHT INDUSTRIAL BANDAR AMAN JAYA, SUNGAI PETANI 08000 KEDAH"
mohdhisham@ccmberhad.com,,03 - 51632288,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11684&sid=07A28186F64B3301D38665A575B86848,CCM FERTILIZERS  SDN BHD,'2017-08-04,"NO. PT200, PERSIARAN SELANGOR, SHAH ALAM 40000 SELANGOR"
fcs@fcs.com.my,,03 - 62772718,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10720&sid=83E439FC54A25ED716953D3D45800F37,MAYHOCHST SDN BHD,'2017-08-04,NO. 22-1 JLN TANJUNG SD 13/2 BNDR SRI DAMANSARA  52200 KUALA LUMPUR
jimmyng@kiahliong.com.my,,04 - 4412282,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62305&sid=D9EEC7C6C004BC975763A0D07A795995,WIDE DELTA SDN BHD,'2017-08-04,PLOT 63 JALAN PKNK 1/6 KAWASAN PERUSAHAAN SUNGAI PETANI SUNGAI PETANI 08000 KEDAH
solution@solution.com.my,,03 - 80758000,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88011&sid=CCF2955BD298997DCB7F354A997E606A,SOLUTION BIOGEN SDN BHD,'2017-08-04,3 JALAN TPK 2/4 TAMAN PERINDUSTRIAN KINRARA PUCHONG 47100 SELANGOR
chanbeemy@yahoo.com,,012 - 6324778,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15534&sid=5045974CB3DD8ABFD8898DEF4926D4E4,MASHARUM CORPORATION SDN BHD,'2017-08-04,"10-5-2, 5TH FLOOR BLOCK D, JLN SEMARAK API 3 DIAMOND SQUARE COMMERCIAL CENTRE JLN GOMBAK, SETAPAK 53000 KUALA LUMPUR"
info@harvestpoint.net,,04 - 4891127,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9337&sid=F30D4F64DF57BE4124DAE67E31DD8757,HARVESTPOINT (M) SDN BHD,'2017-08-04,"LOT 541-542 JLN WAJA 4 TMN INDUSTRI WAJA OFF JALAN PERUSAHAAN, KULIM 09000 KEDAH"
vanessa@charmnote.com,,04 - 4080099,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63904&sid=8FA2464C30A929308114D3A15EA2FFF0,CHARMNOTE ASIA PACIFIC SDN BHD,'2017-08-04,"JALAN HI-TECH 4 LOT 10, SMI PHASE 2 KULIM HI-TECH PARK 09000 KEDAH"
chemigro@yahoo.com.my,,04 - 7352355,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88018&sid=3774A73D45644F5244475732217ADCCA,CHEMIGRO SDN BHD,'2017-08-04,"A7, A8 & A9 KOMPLEKS INDUSTRI MARA MERGONG LOT 6 LORONG PERAK 8 05150 KEDAH"
sklee@samuraipaint.jp,,07 - 5103188,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3305&sid=25477B53BF1B55C085AD5FD21228087E,ORIENTUS INDUSTRY SDN BHD,'2017-08-04,"4, JALAN DATO YUNUS 1 KAW PERINDUSTRIAN DATO YUNUS SULAIMAN LIMA KEDAI, SKUDAI 81120 JOHOR"
export@ancomcropcare.com.my,,03 - 55194022,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4537&sid=9E3A95C1CD666C34A36E48F5ED5F0B8D,ANCOM CROP CARE SDN BHD,'2017-08-04,31 JALAN TUKUL P15P SECTION 15 SHAH ALAM 40200 SELANGOR
greendish14@gmail.com,,09 - 6175363,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88043&sid=372B6E737520E44FCA3CC854A51D58CC,GM PELADANG SDN BHD,'2017-08-04,"297, LORONG TOK PAYONG KAMPUNG PADANG NEGARA, KUALA IBAI KUALA TERENGGANU 20400 TERENGGANU"
alice@penchem.com,,604 - 5015976,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30784&sid=4992DEC59C53308D09324E70D5CBDC4B,PENCHEM TECHNOLOGIES SDN BHD,'2017-08-04,PLOT 146B JLN PERINDUSTRIAN BKT MINYAK 7 TMN PERINDUSTRIAN BKT MINYAK  14100 PULAU PINANG
ben@tof.com.my,,03 - 58821720,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8221&sid=F2AB068FE37CCAAB6F7866C8C668780B,EASY PHA-MAX MARKETING SDN BHD,'2017-08-04,"NO. 1, JALAN INDUSTRI PBP 11, TAMAN PERINDUSTRIAN PUSAT BANDAR PUCHONG PUCHONG 47100 SELANGOR"
acten@actengroup.com.my,,06 - 6792828,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13893&sid=912E743C225629031EF7524D26C1A63A,ACTEN MARKETING SDN BHD,'2017-08-04,46-48 LORONG SENAWANG 2/2 KAW PERUSAHAAN SENAWANG SEREMBAN 70450 NEGERI SEMBILAN
kazzhidroponik@gmail.com,,06 - 2317310,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=32984&sid=6D357F2864CE11736437BB0673114E3B,KAZZ HIDROPONIK DOMESTIK,'2017-08-04,"MELAKA INTERNATIONAL BOWLING CENTRE (MIBC) JALAN KONVENSYEN, LINGKARAN MITC HANG TUAH JAYA, AYER KEROH 75450 MELAKA"
greatpacm@gmail.com,,016 - 6308630,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85849&sid=D49B5C173B7A5A4F9691CD094D43EAA2,GREAT PAC UNIVERSAL PRODUCTS,'2017-08-04,45 JALAN IMJ 2 TAMAN INDUSTRI MALIM JAYA 75350 MELAKA
sdogsdnbhd@yahoo.com,,03 - 56113546,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86052&sid=3BDE8E5D4C563A7AE0E1C73799B2F389,SYNERGY DYNAMIC O&G SDN BHD,'2017-08-04,"B-07-27, EMPIRE SOHO EMPIRE SUBANG JALAN SS16 SUBANG JAYA 47500 SELANGOR"
snerissa@ad-teguh.com,,03 - 87411661,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65794&sid=EE9EEB5B40FD64CD10385DB1D6786776,AD NANO TECHNOLOGY SDN BHD,'2017-08-04,"NO.5-1 JALAN DAMAI MEWAH 1, TAMAN DAMAI MEWAH OFF JALAN SEMENYIH KAJANG 43000 SELANGOR"
sslaw@bhl-asia.com,,03 - 80686980,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58874&sid=D7EB15C8695B82D0D833F82721F5708A,BHL ASIA SDN BHD,'2017-08-04,"3-1, 3-2 JLN PUTERI 7/7, BANDAR PUTERI PUCHONG, 47100 SELANGOR"
malaysia@helmutfischer.com.my,,03 - 78879291,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86078&sid=873A35BC32208938AA3FEFBB929C76F8,FISCHER TECHNOLOGY (M) SDN BHD,'2017-08-04,"A-05-07, PRIMA AVENUE, THE TUBE JALAN PJU 1/39, DATARAN PRIMA PETALING JAYA 47301 SELANGOR"
info@edm-as.com,,03 - 80624011,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11954&sid=840D006902449B942A05D8636E26FA39,EDMAS (M) SDN BHD,'2017-08-04,"NO.1, JALAN TPP 5/5, TAMAN PERINDUSTRIAN PUCHONG PUCHONG 47100 SELANGOR"
chew@colorpigment.com,,03 - 80615629,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12084&sid=064C43C6CB5AB8A753FF7E0A58A295A0,COLOR PIGMENT (M) SDN BHD,'2017-08-04,"PT 360, JLN TPP 5/1 TMN PERINDUSTRIAN PUCHONG, SECTION 5 PUCHONG 47100 SELANGOR"
eor_resources@yahoo.com,,06 - 2312418,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75705&sid=CE1143747741D3CE8378E9C24CAB2D40,EASTERN ORIENTAL RESOURCES SDN BHD,'2017-08-04,"98 AND 98/1, JALAN TU 40 TAMAN TASEK UTAMA AYER KEROH 75450 MELAKA"
info@yejaya.com,,03 - 89610866,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75934&sid=055FE741AC5367E94C7D8F1EA479B502,YE JAYA HOLDING SDN BHD,'2017-08-04,LOT 3169-B BATU 13 JALAN BALAKONG SERI KEMBANGAN 43300 SELANGOR
makes.nkk@gmail.com,,03 - 60871939,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=87498&sid=8DF1943C0EA811FF7C6E9D9480F24FB5,MAKES SDN BHD,'2017-08-04,"33-2, TINGKAT 2, JALAN RS 1 RAWANG SENTRAL RAWANG 48000 SELANGOR"
leonlim@linnovate-technology.com,,06 - 3174854,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81363&sid=44EB3451B4189B81C45FEE6B38D044CE,LINNOVATE TECHNOLOGY SDN BHD,'2017-08-04,20 JLN JASA MERDEKA 1 TMN DATUK TAMBY CHIK KARIM BATU BERENDAM 75350 MELAKA
ishanavalencia@yahoo.com,,06 - 6307903,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=87245&sid=868F7583B2F4FF5E618C5168293216CF,ISHANA VALENCIA,'2017-08-04,50 JALAN S2 G2 GARDEN AVENUE SEREMBAN 2 70300 NEGERI SEMBILAN
farhanashariff.k@gmail.com,,04 - 2817051,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=87028&sid=D9EBD6048BCE4C87750D13855DC27FB5,BARISAN MAJUJUTA SDN BHD,'2017-08-04,"58, JLN PERUSAHAAN JELUTONG 1 FORTUNE PARK JELUTONG 11600 PULAU PINANG"
swift.it2015@gmail.com,,03 - 41426516,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84078&sid=8436370DB88BDBCF3B37E1E3AC548BFC,SWIFT INTER TRADE SDN BHD,'2017-08-04,146-1 JALAN TUN SAMBATHAN BRICKFIELD 50470 KUALA LUMPUR
business@mydia.com.my,,03 - 80230071,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84068&sid=6383E38A1808C04C6120722A7D771B11,MYDIA ENERGY SDN BHD,'2017-08-04,"12-03, JALAN 9/5N SUBANG BUSINESS CENTER , USJ9 SUBANG JAYA 47620 SELANGOR"
hextar@hextar.com,,03 - 31013333,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3117&sid=462409F4D2507A3144268D5B62920FCE,HEXTAR CHEMICALS SDN BHD,'2017-08-04,"NO 5 JALAN PERIGI NENAS 7/3 FASA 1A, PULAU INDAH INDUSTRIAL PARK PELABUHAN KLANG 42920 SELANGOR"
wpwong@coway.com.my,,03 - 20590000,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39994&sid=971521D32AEA6C851F56FC0236E6533E,COWAY (M) SDN BHD,'2017-08-04,"SUITE 6-3 & 6-4 LEVEL 6, WISMA UOA II NO.21 JALAN PINANG 50450 KUALA LUMPUR"
benjaminharris@wakomas.com.my,,03 - 74922611,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75711&sid=34EC0AB1126D077DD9BA32C9B6029C55,WAKOMAS NIAGA SDN BHD,'2017-08-04,"E-7-08 CAPITAL 5, OASIS SQUARE 2A JALAN PJU1A/7A, ARA DAMANSARA PETALING JAYA 47301 SELANGOR"
richard.teng@rnamarketing.com,,03 - 78801399,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84174&sid=1762A8DCE7300FB0CF0ACC4C6ECB9C78,RNA MARKETING SDN BHD,'2017-08-04,"28, JALAN SS26/13 TAMAN MAYANG JAYA PETALING JAYA 47301 SELANGOR"
raamkumar@andavarmetal.com,,03 - 79813037,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83393&sid=7BCA860FC12B1B039C67EFD3FD242FE7,ANDAVAR METAL INDUSTRY SDN BHD,'2017-08-04,"35, LOT PT 3819 JALAN 4/148A TAMAN SUNGAI BESI INDUSTRIAL PARK 57100 KUALA LUMPUR"
ramli.polyera@gmail.com,,03 - 87238268,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84074&sid=A1175278D808E1B7A1680F7614CDF16E,POLY-ERA CHEMICALS SDN BHD,'2017-08-04,"9&11, JALAN MEGA A TAMAN INDUSTRI MEGA BANDAR TEKNOLOGI KAJANG 43500 SELANGOR"
sales@nohackingwaterproofing.com,,03 - 62639177,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84077&sid=968625F617736E3424F47899A19EDCEE,MS INNOVATION SDN BHD,'2017-08-04,60-3-1 JALAN 6/18A TAMAN MASTIARA JALAN IPOH 51200 KUALA LUMPUR
gpicorp@unifi.my,,03 - 80686845,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15336&sid=735FC18E268222ED0EF4747540C41C8B,GPI CORPORATION (M) SDN BHD,'2017-08-04,NO.15 JALAN INDUSTRI MAS 6 TAMAN PERINDUSTRIAN MAS PUCHONG 47100 SELANGOR
wanrole@master-additives.com,,03 - 31343848,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=56664&sid=5AD4BEE2257318351A0AB71F16C3C778,MASTER ADDITIVES SDN BHD,'2017-08-04,LOT 11930 JALAN PERAJURIT TELOK GONG 42000 SELANGOR
drihsan@mirescointegrated.com,,03 - 79543661,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77790&sid=ACEBD124812DA4985B9D75A1F01223DD,MIRESCO INTEGRATED SDN BHD,'2017-08-04,"UNIT 901, BLOCK B, PUSAT PERDAGANGAN PHILEO DAMANSARA 1, NO. 9, JALAN 16/11 OFF JALAN DAMANSARA,  46350 SELANGOR"
trade@fennek.com.my,,03 - 42668982,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85534&sid=730B1664F45130C43CD582F9A11E2536,FENNEK GLOBAL SDN BHD,'2017-08-04,"C3-4, THE BOULEVARD JALAN AMPANG AVENUE 1/1 AMPANG AVENUE, AMPANG 68000 SELANGOR"
"yong@nagase.com.my, suzanne@nagase.com.my",,03 - 22833966,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12274&sid=52CAF121B626352B904D68B3071CE61F,NAGASE MALAYSIA SDN BHD,'2017-08-04,"SUITE 16.01 LEVEL 16 MENARA IGB, MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR"
inquiry.neualternativ@gmail.com,,03 - 22021425,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77895&sid=A01B3918A894E17FD0E933E6BD22427E,NEU ALTERNATIV SDN BHD,'2017-08-04,"BLOK 55 TINGKAT 7, UNIT 9 JALAN 4/112F PANTAI DALAM 59200 KUALA LUMPUR"
shimasameru@gmail.com,,03 - 80767420,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11485&sid=8475783408FC76111551ED3E4E8B13C1,SAMERU CHEMICAL INDUSTRIES SDN BHD,'2017-08-04,NO.17 JLN TK 5/44 TMN INDUSTRI KINRARA SECTION 5 8TH MILE JALAN PUCHONG 47100 SELANGOR
export@amochem.com.my,,03 - 31023278,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=38443&sid=EDD1EABEDDD96E4038A517D6B222060B,AMOCHEM SDN BHD,'2017-08-04,"KAWASAN PERINDUSTRIAN PULAU INDAH, PULAU INDAH  42920 SELANGOR"
enquiries@bluescopesteel.com,,03 - 33616888,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9842&sid=A97685482943AE0C991A3B938CB6969F,NS BLUESCOPE MALAYSIA SDN BHD,'2017-08-04,LOT 1551 JALAN BUKIT KAPAR KLANG 42200 SELANGOR
info@kenb.com.my,,03 - 61567299,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76912&sid=37C563C541E06059953FD257D834C542,KEN B ENTERPRISE SDN BHD,'2017-08-04,4 JLN TSB 7 TMN INDUSTRI SG BULOH PETALING JAYA 47000 SELANGOR
techsupport@gbchemical.com,,04 - 5935766,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6160&sid=3D45819B55795BEC64DA713AA5D4D980,GB CHEMICAL (M) SDN BHD,'2017-08-04,NO.3785 JLN CHANGKAT NIBONG TEBAL  14300 PULAU PINANG
niks@innatesynergy.com,,04 - 6457293,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=90662&sid=6B47272F957D05E64C6A3CFB9647B978,INNATE SYNERGY SDN BHD,'2017-08-04,NO 21 LEBUH NIPAH 5 SUNGAI NIBONG BAYAN LEPAS 11900 PULAU PINANG
kevin.looi@aftachemicals.com,,03 - 22849118,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2174&sid=559DFCC244E1122E032C6DD10BDE27C2,ASTA CHEMICALS SDN BHD,'2017-08-04,27TH FLOOR MENARA TUN RAZAK JALAN RAJA LAUT 50350 KUALA LUMPUR
info@pamuri.com,,03 - 77283384,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89932&sid=E338BF52D2EF583910D6BECB9773A29C,PAMURI TOKUTOKUYA SDN BHD,'2017-08-04,"UNIT G-02, GROUND FLOOR BLOCK C JALAN SS 20/27, DAMANSARA UTAMA PETALING JAYA 47400 SELANGOR"
enquiry@stekken.com,,03 - 62110638,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41379&sid=07AD458583DD116ACE5F1CCA50C6F608,STEKKEN SDN BHD,'2017-08-04,8 JALAN TEMOH TAMAN KUNING EMAS TAPAH 35000 PERAK
tricia@aceadvertrade.com,,019 - 9100002,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9732&sid=7466A813A3DA95F7EE1445001F7132B0,ACE ADVERTRADE SDN BHD,'2017-08-04,"39-1 JLN KEMUNING PRIMA C 33/C, KEMUNING UTAMA, SEKSYEN 33, SHAH ALAM  40400 SELANGOR"
logistics@chemiaworld.com,,03 - 78426058,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88307&sid=66560A1EBBB94D4AA1D7C2C5F9B86A9A,CHEMIA WORLD SDN BHD,'2017-08-04,"D12-1-1, BLOCK D12, DANA 1 COMMERCIAL CENTRE, JALAN PJU 1/46A, PETALING JAYA 47301 SELANGOR"
woo@uwestech.com.my,,03 - 78423698,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82980&sid=D45EFE799B412CCDA8662BCD8B34A5F6,UNIVERSAL WESTECH SDN BHD,'2017-08-04,"57, JALAN APOLLO U5/187 SECTION U5 SHAH ALAM 40150 SELANGOR"
rahmatmakmursdnbhd@gmail.com,,011 - 16848930,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=78899&sid=01B4F48A272E3629B87BE350BA3358EE,RAHMAT MAKMUR,'2017-08-04,"NO 8,LORONG MAHKOTA AMAN 1, TAMAN MAHKOTA AMAN, BATU 11,JALAN GAMBANG, 25150 PAHANG"
info@forestryassets.com.my,,03 - 64190415,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88429&sid=7DD91BFC8F9400FF9AF06D207E7BCAC6,FORESTRY ASSETS SDN BHD,'2017-08-04,26-8 MENARA 1 MK KOMPLEKS 1 MONT KIARA NO 1 JALAN KIARA 50480 KUALA LUMPUR
allan.melling@tesa.com,,03 - 89273010,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13925&sid=F9669EB45DA4FDF4D77E3534F25E79D7,TESA TAPE (MALAYSIA) SDN BHD,'2017-08-04,"NO. 49, JALAN P10/21 TAMAN INDUSTRI SELAMAN, SEKSYEN 10 BANDAR BARU BANGI 43650 SELANGOR"
enquiry@cbsadveng.com,,012 - 4811884,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89601&sid=8EE68D03BBAFAB9E425960974B6BB95C,CBS ADVANCE ENGINEERING SDN BHD,'2017-08-04,2 TINGKAT PERUSAHAAN UTAMA 1 KAW PERUSAHAAN BUKIT TENGAH 14000 PULAU PINANG
enquiry@southern.com.my,,03 - 33756789,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58339&sid=08297BC93827A02EF1F0DFA350AA95C7,SOUTHERN PRODUCTS MARKETING SDN BERHAD,'2017-08-04,WISMA SOUTHERN 6TH FLOOR NO.26-34 JALAN DATO HAMZAH KLANG 41000 SELANGOR
sales@greentrade.com.my,,03 - 55136116,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37642&sid=9BE791A1CD478EB1603321F78E5E1A60,GREENTRADE SDN BHD,'2017-08-04,"1-2-3 PRESINT ALAMI, JALAN PERSIARAN AKUATIK, SEKSYEN 13, SHAH ALAM 40675 SELANGOR"
info@junkatsu.com.my,,03 - 91714872,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69703&sid=1FF8427694475454B4CA660AA9D27130,JUNKATSU U KOGYO (M) SDN BHD,'2017-08-04,"38, JALAN KESIDANG 1, RCI PARK KAWASAN PERINDUSTRIAN SG.CHOH SERENDAH 48200 SELANGOR"
mbl@mbl.com,,06 - 9859998,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2376&sid=9CCC306B463E28874F66B29CC44AE589,MUAR BAN LEE ENGINEERING SDN BHD,'2017-08-04,JR 52 LOT 1818 JLN RAJA KAWASAN PERINDUSTRIAN BKT PASIR MUAR 84300 JOHOR
general@alpscoating.com,,04 - 5013678,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60021&sid=20DEB291124E80E3B5D64162D4A842B5,ALPS COATING SDN BHD,'2017-08-04,"NO.1024, LENGKOK PERINDUSTRIAN BKT MINYAK 2 KAW PERINDUSTRIAN BKT MINYAK SIMPANG AMPAT 14100 PULAU PINANG"
samuel.chemway@gmail.com,,03 - 33924601,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4528&sid=73254C14384EC40948D7CB6EDDC27083,CHEMWAY SDN BHD,'2017-08-04,"NO. 15, JALAN KORPORAT / KU9 TAMAN PERINDUSTRIAN MERU OFF JALAN PERSIARAN HAMZAH ALANG 42200 SELANGOR"
cyong@goodlife.com.my,,03 - 78453733,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37979&sid=5309C21120C541166A5D5A865DA32733,HUSKEY SPECIALTY LUBRICANTS (M) SDN BHD,'2017-08-04,NO.10 JALAN APOLLO U5/190 BANDAR PINGGIRAN SUBANG SUBANG 2 SECTION 1 40150 SELANGOR
galaxyminerals@yahoo.com.my,,016 - 2972883,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66418&sid=5E6B9F448869F61FF5409AB2DFEF1960,GALAXY MINERALS SDN BHD,'2017-08-04,"LOT 1757, JALAN RUKUN KAMPUNG HARMONI BATANG BERJUNTAI 45600 SELANGOR"
sinochem@sinochem.com.my,,03 - 80601822,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13653&sid=71254764CE15EAE2A6C3B9E5E836C2C3,SINOCHEM CHEMICAL (M) SDN BHD,'2017-08-04,NO.8 JALAN PUTERI 5/16 BANDAR PUTERI PUCHONG PUCHONG 47100 SELANGOR
dannyoh@shinano-co.com,,03 - 33412000,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9233&sid=2A13D74333F80D85BF152E028636116D,SHINANO CORPORATION SDN BHD,'2017-08-04,NO.48C JLN PASAR KLANG  41400 SELANGOR
wt.tan@seribeau.com,,04 - 6573261,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10084&sid=56D6E0E5DA9A72237DE4C0AFB77728F1,SERIBEAU SDN BHD,'2017-08-04,NO.19 LINTANG DELIMA DUA ISLAND GLADES GELUGOR 11700 PULAU PINANG
shamani@zircoblast.com,,03 - 60579691,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11959&sid=201B640164A57961CADB4B2D1F6AE763,ZIRCO-BLAST SDN BHD,'2017-08-04,"LOT 4703, KAW MIEL BATANG KALI  44300 SELANGOR"
