HREF,CONAME,BIZADD,TEL,EMAIL,DATE_SCRAPED,FAILMSG 
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63904&sid=8FA2464C30A929308114D3A15EA2FFF0,CHARMNOTE ASIA PACIFIC SDN BHD,"JALAN HI-TECH 4 LOT 10, SMI PHASE 2 KULIM HI-TECH PARK 09000 KEDAH",04 - 4080099,vanessa@charmnote.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84174&sid=1762A8DCE7300FB0CF0ACC4C6ECB9C78,RNA MARKETING SDN BHD,"28, JALAN SS26/13 TAMAN MAYANG JAYA PETALING JAYA 47301 SELANGOR",03 - 78801399,richard.teng@rnamarketing.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83393&sid=7BCA860FC12B1B039C67EFD3FD242FE7,ANDAVAR METAL INDUSTRY SDN BHD,"35, LOT PT 3819 JALAN 4/148A TAMAN SUNGAI BESI INDUSTRIAL PARK 57100 KUALA LUMPUR",03 - 79813037,raamkumar@andavarmetal.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15336&sid=735FC18E268222ED0EF4747540C41C8B,GPI CORPORATION (M) SDN BHD,NO.15 JALAN INDUSTRI MAS 6 TAMAN PERINDUSTRIAN MAS PUCHONG 47100 SELANGOR,03 - 80686845,gpicorp@unifi.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84078&sid=8436370DB88BDBCF3B37E1E3AC548BFC,SWIFT INTER TRADE SDN BHD,146-1 JALAN TUN SAMBATHAN BRICKFIELD 50470 KUALA LUMPUR,03 - 41426516,swift.it2015@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84074&sid=A1175278D808E1B7A1680F7614CDF16E,POLY-ERA CHEMICALS SDN BHD,"9&11, JALAN MEGA A TAMAN INDUSTRI MEGA BANDAR TEKNOLOGI KAJANG 43500 SELANGOR",03 - 87238268,ramli.polyera@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85849&sid=D49B5C173B7A5A4F9691CD094D43EAA2,GREAT PAC UNIVERSAL PRODUCTS,45 JALAN IMJ 2 TAMAN INDUSTRI MALIM JAYA 75350 MELAKA,016 - 6308630,greatpacm@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77790&sid=ACEBD124812DA4985B9D75A1F01223DD,MIRESCO INTEGRATED SDN BHD,"UNIT 901, BLOCK B, PUSAT PERDAGANGAN PHILEO DAMANSARA 1, NO. 9, JALAN 16/11 OFF JALAN DAMANSARA,  46350 SELANGOR",03 - 79543661,drihsan@mirescointegrated.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=56664&sid=5AD4BEE2257318351A0AB71F16C3C778,MASTER ADDITIVES SDN BHD,LOT 11930 JALAN PERAJURIT TELOK GONG 42000 SELANGOR,03 - 31343848,wanrole@master-additives.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85534&sid=730B1664F45130C43CD582F9A11E2536,FENNEK GLOBAL SDN BHD,"C3-4, THE BOULEVARD JALAN AMPANG AVENUE 1/1 AMPANG AVENUE, AMPANG 68000 SELANGOR",03 - 42668982,trade@fennek.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=32984&sid=6D357F2864CE11736437BB0673114E3B,KAZZ HIDROPONIK DOMESTIK,"MELAKA INTERNATIONAL BOWLING CENTRE (MIBC) JALAN KONVENSYEN, LINGKARAN MITC HANG TUAH JAYA, AYER KEROH 75450 MELAKA",06 - 2317310,kazzhidroponik@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58874&sid=D7EB15C8695B82D0D833F82721F5708A,BHL ASIA SDN BHD,"3-1, 3-2 JLN PUTERI 7/7, BANDAR PUTERI PUCHONG, 47100 SELANGOR",03 - 80686980,sslaw@bhl-asia.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86052&sid=3BDE8E5D4C563A7AE0E1C73799B2F389,SYNERGY DYNAMIC O&G SDN BHD,"B-07-27, EMPIRE SOHO EMPIRE SUBANG JALAN SS16 SUBANG JAYA 47500 SELANGOR",03 - 56113546,sdogsdnbhd@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65794&sid=EE9EEB5B40FD64CD10385DB1D6786776,AD NANO TECHNOLOGY SDN BHD,"NO.5-1 JALAN DAMAI MEWAH 1, TAMAN DAMAI MEWAH OFF JALAN SEMENYIH KAJANG 43000 SELANGOR",03 - 87411661,snerissa@ad-teguh.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=86078&sid=873A35BC32208938AA3FEFBB929C76F8,FISCHER TECHNOLOGY (M) SDN BHD,"A-05-07, PRIMA AVENUE, THE TUBE JALAN PJU 1/39, DATARAN PRIMA PETALING JAYA 47301 SELANGOR",03 - 78879291,malaysia@helmutfischer.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8221&sid=F2AB068FE37CCAAB6F7866C8C668780B,EASY PHA-MAX MARKETING SDN BHD,"NO. 1, JALAN INDUSTRI PBP 11, TAMAN PERINDUSTRIAN PUSAT BANDAR PUCHONG PUCHONG 47100 SELANGOR",03 - 58821720,ben@tof.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4537&sid=9E3A95C1CD666C34A36E48F5ED5F0B8D,ANCOM CROP CARE SDN BHD,31 JALAN TUKUL P15P SECTION 15 SHAH ALAM 40200 SELANGOR,03 - 55194022,export@ancomcropcare.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30784&sid=4992DEC59C53308D09324E70D5CBDC4B,PENCHEM TECHNOLOGIES SDN BHD,PLOT 146B JLN PERINDUSTRIAN BKT MINYAK 7 TMN PERINDUSTRIAN BKT MINYAK  14100 PULAU PINANG,604 - 5015976,alice@penchem.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13893&sid=912E743C225629031EF7524D26C1A63A,ACTEN MARKETING SDN BHD,46-48 LORONG SENAWANG 2/2 KAW PERUSAHAAN SENAWANG SEREMBAN 70450 NEGERI SEMBILAN,06 - 6792828,acten@actengroup.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60481&sid=C943E5BCD2D6A613D8BD00B828D6E131,ACE TRADING,11 JLN SP 10 TMN SRI PUTRA SUNGAI BULOH 47000 SELANGOR,03 - 61450889,originalautopart@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88429&sid=7DD91BFC8F9400FF9AF06D207E7BCAC6,FORESTRY ASSETS SDN BHD,26-8 MENARA 1 MK KOMPLEKS 1 MONT KIARA NO 1 JALAN KIARA 50480 KUALA LUMPUR,03 - 64190415,info@forestryassets.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37642&sid=9BE791A1CD478EB1603321F78E5E1A60,GREENTRADE SDN BHD,"1-2-3 PRESINT ALAMI, JALAN PERSIARAN AKUATIK, SEKSYEN 13, SHAH ALAM 40675 SELANGOR",03 - 55136116,sales@greentrade.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2376&sid=9CCC306B463E28874F66B29CC44AE589,MUAR BAN LEE ENGINEERING SDN BHD,JR 52 LOT 1818 JLN RAJA KAWASAN PERINDUSTRIAN BKT PASIR MUAR 84300 JOHOR,06 - 9859998,mbl@mbl.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69703&sid=1FF8427694475454B4CA660AA9D27130,JUNKATSU U KOGYO (M) SDN BHD,"38, JALAN KESIDANG 1, RCI PARK KAWASAN PERINDUSTRIAN SG.CHOH SERENDAH 48200 SELANGOR",03 - 91714872,info@junkatsu.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4528&sid=73254C14384EC40948D7CB6EDDC27083,CHEMWAY SDN BHD,"NO. 15, JALAN KORPORAT / KU9 TAMAN PERINDUSTRIAN MERU OFF JALAN PERSIARAN HAMZAH ALANG 42200 SELANGOR",03 - 33924601,samuel.chemway@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89601&sid=8EE68D03BBAFAB9E425960974B6BB95C,CBS ADVANCE ENGINEERING SDN BHD,2 TINGKAT PERUSAHAAN UTAMA 1 KAW PERUSAHAAN BUKIT TENGAH 14000 PULAU PINANG,012 - 4811884,enquiry@cbsadveng.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60021&sid=20DEB291124E80E3B5D64162D4A842B5,ALPS COATING SDN BHD,"NO.1024, LENGKOK PERINDUSTRIAN BKT MINYAK 2 KAW PERINDUSTRIAN BKT MINYAK SIMPANG AMPAT 14100 PULAU PINANG",04 - 5013678,general@alpscoating.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37979&sid=5309C21120C541166A5D5A865DA32733,HUSKEY SPECIALTY LUBRICANTS (M) SDN BHD,NO.10 JALAN APOLLO U5/190 BANDAR PINGGIRAN SUBANG SUBANG 2 SECTION 1 40150 SELANGOR,03 - 78453733,cyong@goodlife.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62201&sid=CBDE4FF697852D9545E6E9FB10FE6317,DYNAPHARMLAB ASSOCIATE SDN BHD,NO.2599 LORONG PERUSAHAAN BARU 6 KAWASAN PERINDUSTRIAN PERAI 13600 PULAU PINANG,04 - 3972701,lynnoi@dynagroup.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11485&sid=8475783408FC76111551ED3E4E8B13C1,SAMERU CHEMICAL INDUSTRIES SDN BHD,NO.17 JLN TK 5/44 TMN INDUSTRI KINRARA SECTION 5 8TH MILE JALAN PUCHONG 47100 SELANGOR,03 - 80767420,shimasameru@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77895&sid=A01B3918A894E17FD0E933E6BD22427E,NEU ALTERNATIV SDN BHD,"BLOK 55 TINGKAT 7, UNIT 9 JALAN 4/112F PANTAI DALAM 59200 KUALA LUMPUR",03 - 22021425,inquiry.neualternativ@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8544&sid=23771AC05F68AD3CC7B9F691D6B2DA90,POINTRAY (MALAYSIA) SDN BHD,"6-2 JLN 8/23E, TAMAN DANAU KOTA OFF JLN GENTING KELANG SETAPAK 53300 KUALA LUMPUR",03 - 41420052,badri@pointray.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13925&sid=F9669EB45DA4FDF4D77E3534F25E79D7,TESA TAPE (MALAYSIA) SDN BHD,"NO. 49, JALAN P10/21 TAMAN INDUSTRI SELAMAN, SEKSYEN 10 BANDAR BARU BANGI 43650 SELANGOR",03 - 89273010,allan.melling@tesa.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9842&sid=A97685482943AE0C991A3B938CB6969F,NS BLUESCOPE MALAYSIA SDN BHD,LOT 1551 JALAN BUKIT KAPAR KLANG 42200 SELANGOR,03 - 33616888,enquiries@bluescopesteel.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12274&sid=52CAF121B626352B904D68B3071CE61F,NAGASE MALAYSIA SDN BHD,"SUITE 16.01 LEVEL 16 MENARA IGB, MID VALLEY CITY LINGKARAN SYED PUTRA 59200 KUALA LUMPUR",03 - 22833966,"yong@nagase.com.my, suzanne@nagase.com.my",'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=38443&sid=EDD1EABEDDD96E4038A517D6B222060B,AMOCHEM SDN BHD,"KAWASAN PERINDUSTRIAN PULAU INDAH, PULAU INDAH  42920 SELANGOR",03 - 31023278,export@amochem.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76912&sid=37C563C541E06059953FD257D834C542,KEN B ENTERPRISE SDN BHD,4 JLN TSB 7 TMN INDUSTRI SG BULOH PETALING JAYA 47000 SELANGOR,03 - 61567299,info@kenb.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41379&sid=07AD458583DD116ACE5F1CCA50C6F608,STEKKEN SDN BHD,8 JALAN TEMOH TAMAN KUNING EMAS TAPAH 35000 PERAK,03 - 62110638,enquiry@stekken.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=2174&sid=559DFCC244E1122E032C6DD10BDE27C2,ASTA CHEMICALS SDN BHD,27TH FLOOR MENARA TUN RAZAK JALAN RAJA LAUT 50350 KUALA LUMPUR,03 - 22849118,kevin.looi@aftachemicals.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6160&sid=3D45819B55795BEC64DA713AA5D4D980,GB CHEMICAL (M) SDN BHD,NO.3785 JLN CHANGKAT NIBONG TEBAL  14300 PULAU PINANG,04 - 5935766,techsupport@gbchemical.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=91928&sid=F6200989D3878CEF6B931A97C98839B4,RHM MULTI TRADING SDN.BHD.,NO 82 LRG TANJUNG 8 KG SRI TANJUNG AMPANG 68000 SELANGOR,016 - 2934895,rhm_business@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73281&sid=6561D51DB9C39AABF005FC388936E765,XIA FA HARDWARE SDN BHD,D-22-07 SUNWAY NEXIS NO 1 JALAN PJU5/1 KOTA DAMANSARA 47810 SELANGOR,03 - 21069866,enquiry@hiaphuat.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89932&sid=E338BF52D2EF583910D6BECB9773A29C,PAMURI TOKUTOKUYA SDN BHD,"UNIT G-02, GROUND FLOOR BLOCK C JALAN SS 20/27, DAMANSARA UTAMA PETALING JAYA 47400 SELANGOR",03 - 77283384,info@pamuri.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73280&sid=2D5976CFCE68155C02AB4444534740F9,TRANSADA CHEMICALS SDN BHD,D-22-07 SUNWAY NEXIS NO 1 JALAN PJU5/1 KOTA DAMANSARA 47810 SELANGOR,03 - 21069866,enquiry@hiaphuat.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=56586&sid=ABC9D420A716547A7813CCA7C7C813F5,HUMIBOX (M) SDN BHD,"NO 1033 TINGKAT 3 BATU 7, JLN IPOH BATU CAVES 68100 SELANGOR",03 - 61851898,humibox@humibox.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92784&sid=2DBC7B48A3553B35363734D1BB932919,ITQAN MAJU RESOURCES,2228-B LEVEL 1 DEPAN SEK. MEN. KEB. KOTA JALAN SALOR 15100 KELANTAN,09 - 7433566,shamsulbahr@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92541&sid=0275563AA3549B8130A21214E3CC7D40,AZFARINA ENTERPRISE,NO 1241 BLOK 2/2 FELDA BUKIT EASTER  81900 JOHOR,011 - 27275822,sarinaezyjb@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11742&sid=731FE1FBF428B38507BD464F5EA30250,ABLEACE (M) SDN BHD,"A-5-4 MEGAN AVENUE 1 189, JLN TUN RAZAK  50400 KUALA LUMPUR",03 - 21611164,secretary.aar@ableace.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5122&sid=A93B1EBDD8A48626F66E394C2F79740B,CHEMQUEST SDN BHD,"5TH FLOOR UBN TOWER, LETTER BOX NO. 109, NO. 10, JALAN P RAMLEE, 50250 KUALA LUMPUR",03 - 20263300,cherie@cqtm.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92050&sid=5EA00E7C62A969F82935AFCB1E8F362E,PALMCO FIBRE TECHNOLOGY SDN. BHD.,16A TINGKAT 1 JALAN SAKEH SATU JALAN SAKEH 84000 JOHOR,06 - 9512576,palmf38@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93485&sid=4BA05E761C1DB022A72CCFE21FE896FB,YSN SILICA (M) SDN. BHD.,8431 SUNGAI DUA   13800 PULAU PINANG,019 - 4205973,ysnsilica@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14153&sid=C0108E6AF4C33D1047248BE81B955089,BIO-S AGRITECH INDUSTRIES SDN BHD (FORMERLY KNOWN AS BROADWAY DRAGON SDN BHD),"LOT 11428, JALAN SEROM 8 SUNGAI MATI LEDANG JOHOR 84410 JOHOR",06 - 9752619,biosagritech@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13431&sid=5CD412008939CB63C7534E273CA36F79,DARDANCHEM SDN BHD,20 JALAN SEMENTA 27/91 SECTION 27 SHAH ALAM 40000 SELANGOR,03 - 51912311,kingbond@dardanchem.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82970&sid=25FE41F6D088FF7CD287A00FFFD81EA0,ASIA GLOBAL CORPORATION LIMITED,"UNIT LEVEL 11(A), MAIN OFFICE TOWER FINANCIAL PARK LABUAN, JALAN MERDEKA FEDERAL TERRITORY OF LABUAN 87000 LABUAN",08 - 7451799,chai@gulfasiaoils.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=81502&sid=FB919DD6CA15BBEF5A05886756CFF8CA,EOSS GRAND INDUSTRIES (M) SDN BHD,"10, JLN SRI PLENTONG 10 TMN PERINDUSTRIAN SRI PLENTONG MASAI, JOHOR 81750 JOHOR",07 - 3862799,eossgrand@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36369&sid=B474CB33CF465E176A5FF550A1B0A8C7,GREENWELL OLEOCHEMICALS SDN BHD,"NO.18 JLN BULAN BT U5/BT, SEKSYEN U5  SHAH ALAM 40150 SELANGOR",03 - 78468625,khtan@greenwell.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=37211&sid=B23BDB47AC5EDA8878DA3DA6E4F77FB1,LUBETECH SDN BHD,8 JLN UTAS 15/7 BT TIGA INDUSTRIAL ESTATE SHAH ALAM 40200 SELANGOR,03 - 51635301,kamarul.shakirin@umw.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13942&sid=4BAE4C8A104D2AE6AD41BC96E186CD0F,AIT SYNERGY VENTURES SDN BHD,9-02 JLN KENARI 17F BNDR PUCHONG JAYA PUCHONG 47100 SELANGOR,03 - 80769702,muru@aitsv.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65287&sid=266C1C4119DFBBB4540AF19305151BD2,AMPLE-MORE TRADING SDN BHD,NO.5 JLN PIKRAMA BNDR BARU SRI PETALING  57000 KUALA LUMPUR,03 - 90577913,amt.aromatic@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66788&sid=322D211FDF918A5B87D108872979C9E1,A & B TRADE MASTERS,24 JALAN PERINDUSTRIAN NIBONG TEBAL 1 TAMAN PERINDUSTRIAN NIBONG TEBAL NIBONG TEBAL 14300 PULAU PINANG,012 - 4477485,enq.trademasters@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12686&sid=64AD43B76EF79F515E1BE4D0025192C5,AL-MUQARRAM HOLDINGS SDN BHD,"LOT 3714 BATU 22 PASIR TUNTUNG JLN KELANG (JK/228A), BKT ROTAN 45700 SELANGOR",03 - 32640199,wfhana@lemongrassworld.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60862&sid=BFBAFC9BF11B23DA3297574FCD354C45,NEXUS TECHNOLOGY CONSULTANCY SDN BHD,NO.20 JLN DATUK SULAIMAN 2 TMN TUN DR. ISMAIL  60000 KUALA LUMPUR,03 - 77312392,donnyleongkh@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15083&sid=BFA924A867E2D2FDDFE3D05D4DE6787C,AIR PRODUCTS MALAYSIA SDN BHD,"LEVEL 2 BANGUNAN TH UPTOWN 3 NO.3, JLN SS21/39 PETALING JAYA 47400 SELANGOR",03 - 27428118,chinpoj@airproducts.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13895&sid=D1091EFDD9339514017E8CFC8F9DBEFE,INTRACT PROFILE (M) SDN BHD,NO.14 JLN PJS 7/17 BANDAR SUNWAY PETALING JAYA 46150 SELANGOR,03 - 56219018,intractprofile@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14252&sid=C026463563F01D7D021C1E1835A7F9BA,CELES SDN BHD,"10,JALAN SRI WANGI 1/2 TAMAN DESA PLENTONG JOHOR BAHRU 81750 JOHOR",07 - 3865118,pang.bs@gmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12640&sid=C87AEE61597A5F9783CA7CDD216116F8,LOYTAPE INDUSTRIES SDN BHD,NO.31 JALAN 10/91 TMN SHAMELIN PERKASA CHERAS 56100 KUALA LUMPUR,03 - 92008199,rick_boo@samanda.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3117&sid=462409F4D2507A3144268D5B62920FCE,HEXTAR CHEMICALS SDN BHD,"NO 5 JALAN PERIGI NENAS 7/3 FASA 1A, PULAU INDAH INDUSTRIAL PARK PELABUHAN KLANG 42920 SELANGOR",03 - 31013333,hextar@hextar.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39994&sid=971521D32AEA6C851F56FC0236E6533E,COWAY (M) SDN BHD,"SUITE 6-3 & 6-4 LEVEL 6, WISMA UOA II NO.21 JALAN PINANG 50450 KUALA LUMPUR",03 - 20590000,wpwong@coway.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88451&sid=14420C79B067EB0FC40B5724E6B4B172,CALCIUM CARBONATE (MALAYSIA) SDN BHD,23-3 JALAN KENARI 19A BANDAR PUCHONG JAYA PUCHONG 47100 SELANGOR,03 - 80706066,ccmsb1@hotmail.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93564&sid=7FC2CE00108067B60A5FBFA4D6644BE0,ALIVIRGO SDN BHD,LOT 67 JLN INDUSTRI 2/5 RAWANG INTEGRATED INDUSTRIAL PARK  48000 SELANGOR,03 - 60935301,alivirgo@katangroup.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7683&sid=C55EA3836CBA8DD14B6D7937B4BA1369,EPS IMPEX,"P.O. BOX 21904 DAMAI PLAZA, LUYANG KOTA KINABALU 88777 SABAH",088 - 316470,sales@epsimpex.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=3507&sid=E2FF07948390E0E9D064EC2F7ABCDC26,SOUTHERN LION SDN BHD,"3, JLN FIRMA 2 TEBRAU INDUSTRIAL ESTATE JOHOR BAHRU 81100 JOHOR",07 - 3546042,inquiry@southernlion.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93606&sid=CFC778E4E4593E33B3338452516EB2E8,ANISA EXIM TRADING,NO 45 JALAN D'ALPINIA 1 TAMAN D'ALPINIA PUCHONG 47120 SELANGOR,019 - 7241991,anisaexim@outlook.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93786&sid=4BB7B5D8E2BC3C8E40E50E59A11516D1,OTEMCHI BIOTECHNOLOGIES (M) SDN BHD,18A JALAN SUTERA TAMAN SUTERA 83700 JOHOR,07 - 4681325,sulli.lee@keesong.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93688&sid=C3DF811DC46368D581646E7830E43CC7,ANDAVAR METAL MANUFACTURING SDN BHD,NO 7A JALAN KESUMA 2/4 BANDAR TASIK KESUMA BERANANG 43700 SELANGOR,03 - 87242802,andavarmetal@yahoo.co.uk,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93929&sid=60BB49A905431DC691285B8BE0E15957,WPC MAX CHEM SDN. BHD.,NO 1030 LENGKOK PERINDUSTRIAN BUKIT MINYAK 2 TAMAN PERINDUSTRIAN BUKIT MINYAK SIMPANG AMPAT 14100 PULAU PINANG,04 - 5060730,corporate@wpcmaxchem.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8341&sid=E71ABD3BC39287A68C964A709F1F812C,ROVSKI SDN BHD,LOT 561 JLN SUBANG 3 SUBANG JAYA INDUSTRIAL PARK SUBANG JAYA 47100 SELANGOR,03 - 56332908,sales@rovski.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15617&sid=4290BE6F2FD39C9FDAD064D1D17E42DC,SENA DIECASTING INDUSTRIES SDN BHD,"LOT 131 JALAN PERMATA 2, KAWASAN PERINDUSTRIAN ARAB MALAYSIAN NILAI 71800 NEGERI SEMBILAN",06 - 7971410,enquiry@senadiecasting.com.my,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72920&sid=18472179BEFEB9047CB86F0EF1E9A1E4,LNP SYNERGY SDN BHD,"76-G, JALAN PJS 5/30 PUSAT PERDAGANGAN PERTALING JAYA SELATAN 46150 SELANGOR",03 - 77818168,natalietham@yahoo.com,'2017-09-14,
http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80360&sid=95F1496E6C2B029EC64E4CED481A1455,KANKYO PERMAI SDN BHD,3-61 THE SCOTT GARDEN 289 OLD KLANG ROAD KUALA LUMPUR 58100 KUALA LUMPUR,06 - 7620328,sk@ipower.com.sg,'2017-09-14,
