DATE_SCRAPED,FAILMSG,TEL,HREF,EMAIL,CONAME,BIZADD 
'2017-08-04,,03 - 87243533,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7891&sid=84FC066109F6F8AB8323BE2BAFF4C9B5,sykong@pmicotton.com,PMI COTTON INDUSTRIES SDN BHD,"26, JALAN P4/8, SECTION 4 BANDAR TEKNOLOGI KAJANG SEMENYIH 43500 SELANGOR"
'2017-08-04,,019 - 7355295,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89823&sid=24ECDC119454DEB1A17DB94A2A016DDA,saunaku.com@gmail.com,DIKA TRADING,29-G JALAN BANDAR 14 PUSAT BANDAR PUCHONG 47100 SELANGOR
'2017-08-04,,014 - 2333395,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89903&sid=3AFFD1CF0A87E5D18741A67169AED110,mervemalaysia@gmail.com,MERVE GROUP HOLDINGS BERHAD,"3, 1ST & 2ND FLOOR JALAN KELULI AM7A/AM PUSAT PERNIAGAAN BUKIT RAJA, SECTION 7 40000 SELANGOR"
'2017-08-04,,03 - 91345205,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89911&sid=31246CCC08B619F4DEAEFB12D38EC9B5,pexton@hotmail.com,PEXTON CORPORATION SDN BHD,"19, JALAN PERDANA 2/16 PANDAN PERDANA CHERAS 55300 KUALA LUMPUR"
'2017-08-04,,03 - 78436888,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89867&sid=DC6959EA299C10995ECDDC0C745355B9,admin@rysya.com,THAMES SKINCARE SDN BHD,"D10-9-1 BLOCK D10 PUSAT PERDAGANGAN DANA 1 JALAN PJU1A/46, PETALING JAYA 47301 SELANGOR"
'2017-08-04,,03 - 90769782,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89926&sid=D75076E96F1369876878BF39F6BAB5DE,innercircle88@live.com,INNER CIRCLE TRADING,"73-1 JALAN TEMENGGUNG 19/9,SECTION 9 BANDAR MAHKOTA CHERAS 43200 SELANGOR"
'2017-08-04,,04 - 4918341,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89891&sid=CB67A1C63290CC7126628B32A898AC27,bioclusterglobal@gmail.com,BIOCLUSTER GLOBAL ENTERPRISE,"102, JLN KEMPAS 6 TAMAN KEMPAS INDAH KULIM, KEDAH 09000 KEDAH"
'2017-08-04,,03 - 51921952,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65795&sid=30E9C98D595B9FDA62D08333AD5DE15B,blan.lee@nulineasia.com,NULINE PRODUCTS SDN BHD,5 JALAN PENDAMAR 27/90 SECTION 27 SHAH ALAM 40400 SELANGOR
'2017-08-04,,03 - 78013333,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4075&sid=F5C8B412A8AD80EBB24A5DF018F8ECB4,gohpuimun@live.com,QUALITY HERO CORPORATION SDN BHD,"1, JALAN UTARID U5/19 SECTION U5 SHAH ALAM 40150 SELANGOR"
'2017-08-04,,04 - 4425888,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60615&sid=A4601BD42D6DD464D0227B1175818ACC,kcteoh@denwell.com.my,DENWELL CORPORATION SDN BHD,"PLOT 19-13, JALAN PKNK 1/10 KAW PERUSAHAAN SUNGAI PETANI SUNGAI PETANI 08000 KEDAH"
'2017-08-04,,04 - 7326019,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8242&sid=0A56F8180C44A355FB6DE29E7BB163FF,ipenawar@gmail.com,PENAWAR INDUSTRIES SDN BHD,"LOT 292, JALAN SHAHAB 1 SHAHAB PERDANA LEBUHRAYA SULTANAH BAHIYAH, ALOR SETAR 05350 KEDAH"
'2017-08-04,,019 - 3637420,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=75944&sid=4A96A7DD40BF0CDD96E344967F1D72DF,sharifnabeauty@gmail.com,SHARIFNA BEAUTY SDN BHD,196 JALAN IBU KOTA KIRI TAMAN IBU KOTA SETAPAK 53100 KUALA LUMPUR
'2017-08-04,,04 - 7723388,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10808&sid=8C00ED4709B34518EAD6D3941474B556,bylim@dxn2u.com,DXN PHARMACEUTICAL SDN BHD,"213, WISMA DXN LEBUHRAYA SULTAN ABDUL HALIM ALOR SETAR 05400 KEDAH"
'2017-08-04,,04 - 4412282,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=62305&sid=D9EEC7C6C004BC975763A0D07A795995,jimmyng@kiahliong.com.my,WIDE DELTA SDN BHD,PLOT 63 JALAN PKNK 1/6 KAWASAN PERUSAHAAN SUNGAI PETANI SUNGAI PETANI 08000 KEDAH
'2017-08-04,,03 - 90116995,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=85352&sid=4CF518A92346A6FF99E214F272E22CFA,2811651515@qq.com,SELAYANG DEVELOPMENT SDN BHD,"1, JALAN 10/4 BANDAR SUNGAI LONG KAJANG 43000 SELANGOR"
'2017-08-04,,04 - 7725088,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13510&sid=09EBC815A3E6E0D49098BAF1A73E5C78,info@hurixs.com.my,JIN BIN CORPORATION SDN BHD,"623, KAW PERUSAHAAN TANDOP BARU ALOR SETAR  05400 KEDAH"
'2017-08-04,,017 - 4333074,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80669&sid=4F7BC978E5D6E65ECFB28EB861113833,carmaperfume@gmail.com,CARMA MARKETING,"1306, LORONG PERWIRA JALAN TELUK WANJAH ALOR SETAR 05200 KEDAH"
'2017-08-04,,03 - 33411185,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=83440&sid=77335DF057432BF4260F82B4648D2F78,maysoo@beautymall2u.com,ETERNAL BEAUTY SDN BHD,"???49-2 JALAN SETIA PRIMA S, U13/S SETIA ALAM, SHAH ALAM 40170 SELANGOR"
'2017-08-04,,03 - 61877888,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=14321&sid=D6E0A0D9B97B0A0E45ACB2E369FBA62E,lscmah@hotmail.com,GOLDEN-MAH BIRD'S NEST SDN BHD,"2 & 3A, JALAN SRI BATU CAVES 9 TAMAN SRI BATU CAVES  68100 KUALA LUMPUR"
'2017-08-04,,09 - 6175363,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88043&sid=372B6E737520E44FCA3CC854A51D58CC,greendish14@gmail.com,GM PELADANG SDN BHD,"297, LORONG TOK PAYONG KAMPUNG PADANG NEGARA, KUALA IBAI KUALA TERENGGANU 20400 TERENGGANU"
'2017-08-04,,03 - 61428505,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88047&sid=5582057B71FBBA951382512A47698186,farhatlaboratoires@gmail.com,FARHAT AYAZ LABORATOIRES SDN BHD,"31-G, JALAN PJU 5/20A THE STRAND KOTA DAMANSARA PETALING JAYA 47810 SELANGOR"
'2017-08-04,,019 - 3345434,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88168&sid=92808A49D74D8485030E7B98DA3CC6A2,beauteaunie@gmail.com,BEAUTE AUNIE MARKETING,"30-2, DATARAN SUNWAY DAMANSARA JALAN PJU 5/11 KOTA DAMANSARA 47810 SELANGOR"
'2017-08-04,,019 - 9100002,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9732&sid=7466A813A3DA95F7EE1445001F7132B0,tricia@aceadvertrade.com,ACE ADVERTRADE SDN BHD,"39-1 JLN KEMUNING PRIMA C 33/C, KEMUNING UTAMA, SEKSYEN 33, SHAH ALAM  40400 SELANGOR"
'2017-08-04,,03 - 61795923,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88588&sid=BA337ABA3E7794C781D7BEBA83491457,mprolabs@yahoo.com,GLOBAL M PROLABS SDN BHD,568-8-36 KOMPLEKS MUTIARA BATU 3 1/2 JALAN IPOH 51200 KUALA LUMPUR
'2017-08-04,,03 - 58821720,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8221&sid=F2AB068FE37CCAAB6F7866C8C668780B,ben@tof.com.my,EASY PHA-MAX MARKETING SDN BHD,"NO. 1, JALAN INDUSTRI PBP 11, TAMAN PERINDUSTRIAN PUSAT BANDAR PUCHONG PUCHONG 47100 SELANGOR"
'2017-08-04,,082 - 428188,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80902&sid=58398B7D3E3C949C94F3FE5749AEA85C,stella.imc@gmail.com,LE BORNEO RESOURCES SDN BHD,"3RD FLOOR, NO. 163, BORMILL ESTATES LORONG TUN AHMAD ZAIDI ADRUCE 8 KUCHING 93150 SARAWAK"
'2017-08-04,,019 - 4460970,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=82954&sid=D6F7A70DEB840E598D109D1DAE2E5220,shashapfa941@yahoo.com,AGROWBIONEST SDN BHD,"8, 1ST FLOOR JALAN MERBAU INDAH SG, DUA, BUTTERWORTH 13800 PULAU PINANG"
'2017-08-04,,03 - 64128003,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=88447&sid=359C571015D7DE51BF12C9F380D2FA0D,admin@epfora.com.my,EUPHORIA SKINCARE SDN BHD,A-1-10 SIGNATURE 3 JALAN 22/70A DESA SRI HARTAMAS 50480 KUALA LUMPUR
'2017-08-04,,017 - 4715489,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13865&sid=D399B78580FF699FBA35A8B322589675,millions.stars@yahoo.com,MILLION STARS TRADING SDN. BHD.,"LOT 10 & 12, LORONG IKS SIMPANG AMPAT E TAMAN IKS, S.P.S 14100 PULAU PINANG"
'2017-08-04,,03 - 80663255,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89048&sid=DC92FE64CBAA846A012855A5F502E4D9,benihmanagement@gmail.com,BENIH MERDEKA SDN BHD,15-2 JALAN PUTERI 1/8 BANDAR PUTERI PUCHONG 47100 SELANGOR
'2017-08-04,,03 - 61410872,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89180&sid=D0D6635BC29C4BB44AF6105ECCA38411,zalandelectus@gmail.com,ZALAN DELECTUS ENTREPRISE,32A JALAN SEPAH PUTERI 5/12 KOTA DAMANSARA 47810 SELANGOR
'2017-08-04,,06 - 2615121,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89045&sid=2AEB1A4D42D7F219D459DF3F3BB13DBC,afysupplies@gmail.com,AFY HANIFF GROUP (M) SDN BHD,"22&24, JALAN SERI EMAS 36 KAW PERINDUSTRIAN TAMAN SERI TELOK MAS TELOK MAS 75460 MELAKA"
'2017-08-04,,04 - 5021860,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61581&sid=26AE36A70E94685A73639EED0ECEFA27,yhtang007@gmail.com,DYNACOSMOS CARE PRODUCTS SDN BHD,"15, LORONG IKS JURU 7 TAMAN INDUSTRI RINGAN JURU BUKIT MERTAJAM, SEBERANG PRAI 14000 PULAU PINANG"
'2017-08-04,,03 - 80606681,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10404&sid=3938C9CAAF5D08664C03C006278A094E,cosmetech.mfg@gmail.com,COSMETECH MANUFACTURING,"15, JALAN USJ 5/3C SUBANG JAYA  47600 SELANGOR"
'2017-08-04,,06 - 2817232,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73812&sid=DB153082273D08BA9A5492F9C8549718,putri_alya07@yahoo.com,Q RAZ HERBAL MARKETING,NO. 39 JALAN KPAA 2 KOMPLEKS PERNIAGAAN AL-AZIM 75150 MELAKA
'2017-08-04,,03 - 40650332,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5343&sid=546A12DBB3A811942ACFCB1820919A3B,tsr@drneem.com.my,PERUSAHAAN BUMI TULIN SDN BHD,"D6-5-15, BANGUNAN PERDAGANGAN D6 801, JALAN SENTUL, KUALA LUMPUR 51000 KUALA LUMPUR"
'2017-08-04,,03 - 22018899,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65438&sid=9C9FC95FBDD45A642BB1FF08684EA8C2,gillian@asiansecrets.my,RAHSIA HERBAL SDN BHD,"C-11-4,5 & 6 WISMA GOSHEN PLAZA PANTAI, NO 5 JALAN 4/83A OFF JALAN PANTAI BARU 59200 KUALA LUMPUR"
'2017-08-04,,03 - 87361626,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89619&sid=509C5A63A2C9D4DC80B18DE3FAD16398,mohabiotech@gmail.com,MOHA BIOTECH MANUFACTURING SDN BHD,"1140, JALAN PUTRI 3/2 TAMAN PUTRI, KULAIJAYA KULAI 81000 JOHOR"
'2017-08-04,,03 - 77224132,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94250&sid=68DA4655F0A87C1BAA76BEBF8474AB49,susiegnagi@tranquilicespa.com,TRANQUILICE SDN BHD,11-2 JALAN PJU 7/16A MUTIARA DAMANSARA 47800 PETALING JAYA 47800 SELANGOR
'2017-08-04,,03 - 79727216,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94219&sid=508E1C2B46065204335EDA2762B6ADAA,info@isani.com.my,J&E GLOBAL SDN BHD,4.09 PRIMERA SUITE JALAN TEKNOKRAT 6 CYBER 5 63000 SELANGOR
'2017-08-04,,012 - 3308513,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77500&sid=0D4971B00261AA6ACCD0D45B0C0CED02,amplio.ingredients@gmail.com,AMPLIO INGREDIENTS SDN BHD,"9, JALAN TAMING 7 TAMAN TAMING JAYA, INDUSTRIAL PARK BALAKONG, SERI KEMBANGAN 43300 SELANGOR"
'2017-08-04,,04 - 7592258,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80847&sid=40805CD7D651E9F3D295B27EADF2C946,zmnmakaha.ent@gmail.com,ZMN MAKAHA ENTERPRISE,NO. 57  TAMAN MAWAR PENDANG  06700 KEDAH
'2017-08-04,,03 - 33624844,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94324&sid=5388EFF8F3E19794C5B25D933E664901,hr@maximbirdnest.com,MAXIM BIRDNEST (M) SDN BHD,NO 1 LORONG GUDANG NANAS 1 JALAN PASAR KLANG 41400 SELANGOR
'2017-08-04,,019 - 2621100,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92785&sid=27D93FCA45EF8EF6AAE353A7F3384628,limamshop@gmail.com,LIMA M SHOP,P6-A-11-08 PLAZA INDAH JALAN SEPAKAT INDAH 1 TAMAN SEPAKAT INDAH KAJANG 43000 SELANGOR
'2017-08-04,,019 - 7781670,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94211&sid=81031176FB549E41A94C2DF9F2707C11,slten66@hotmail.com,IDEAL MAXIM SDN BHD,1770 JALAN INDAH 2 BANDAR PUTRA KULAI 81000 JOHOR
'2017-08-04,,03 - 61782799,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94261&sid=FF12CC15857D0020886B5B46CBA0C338,mdmonir@biochempro.com.my,BIO CHEMPRO INDUSTRY,23 JALAN DBP 2 DOLOMITE BUSINESS PARK  68100 SELANGOR
'2017-08-04,,04 - 4428515,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=54525&sid=FFA4733340B5B8864F94117FE1991C98,famiza2006@yahoo.com,MUSLIMAH MANUFACTURING SDN BHD,B1-2 & B1-3 KEDAH HALAL PARK KAWASAN PERINDUSTRIAN SUNGAI PETANI SUNGAI PETANI 08000 KEDAH
'2017-08-04,,017 - 7159578,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94458&sid=B9FAB135988E90041B277B3F9D6FD48A,ikhtiarbistariglobal93@gmail.com,IKHTIAR BISTARI GLOBAL SDN BHD,NO 10 JALAN MAWAR 46 TAMAN MAWAR PASIR GUDANG 81700 JOHOR
'2017-08-04,,03 - 42911300,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94459&sid=4F9629B87EC2B2D78B1ADAD54078DDF9,jsliew621@gmail.com,VISI NUSANTARA SDN BHD,M2-B-15 JALAN PANDAN INDAH 4/6 PANDAN INDAH 55100 KUALA LUMPUR
'2017-08-04,,03 - 76102098,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=76911&sid=37ADCC4F36D40320F5F5E4EE7321BBC2,asmadi@myflexhealth.com,FLEX MEDICAL SUPPLIES PLT,"8-2, 2ND FLOOR, BLOCK 4 JALAN JALIL JAYA 4, JALIL LINK NUKIT JALIL 57000 KUALA LUMPUR"
'2017-08-04,,03 - 55100385,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10933&sid=63831A04F71F29D79C9B5D36C4BF97AD,leechris@mcbridefortlab.com,FORTUNE LABORATORIES SDN BHD,"WISMA FORTUNE, NO.4 JALAN 16/12, SECTION 16 SHAH ALAM 40200 SELANGOR"
'2017-08-04,,03 - 58887789,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94486&sid=BDA43D64D286F40AC95522E2CD826A01,drbaranik@yahoo.com,DESTINA 1 INTERNATIONAL SDN.BHD.,J-3A-5 SETIAWALK PUCHONG PUSAT BANDAR PUCHONG  47600 SELANGOR
'2017-08-04,,03 - 79873682,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94565&sid=6040EC2EC222B66EF65F1D0675ED5E36,mhlsheldon@gmail.com,PACK & PEK SDN BHD,22 JALAN METRO PERDANA BARAT 6 TAMAN SRI EDARAN LIGHT INDUSTRI PARK 52100 KUALA LUMPUR
'2017-08-04,,04 - 5931550,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15916&sid=69E99F967DA3CD506B1BCC4BD9523CD8,sykhormp@master.net.my,HUNZA NUTRICEUTICALS SDN BHD,"1574, JALAN BKT PANCHOR NIBONG TEBAL  14300 PULAU PINANG"
'2017-08-04,,06 - 9032246,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=94532&sid=94C1923B8A6E5275E3237B7D7FF4E8DD,sytan@mybirdnest.com.my,WO JIA YAN (M) SDN. BHD.,NO 3 (1ST) JALAN PERNIAGAAN 1 PUSAT PERNIAGAAN KENANGA JALAN BAKRI MUAR MUAR 84000 JOHOR
'2017-08-04,,019 - 3704833,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92494&sid=77E703D58278CA70ADE57BF6E89BECDC,soofern_annie@yahoo.com,MASTER DOCLAB BEAUTY,NO 1B JALAN C31/C SEKSYEN 31 KOTA KEMUNING SHAH ALAM 40706 SELANGOR
'2017-08-04,,012 - 3276751,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92504&sid=981705EEAE14A30989181BF7A4D47EAC,ptreachinternational@gmail.com,PT REACH INTERNATIONAL (M) SDN BHD,NO 79A JALAN SS 21/37 DAMANSARA UTAMA PETALING JAYA 47400 SELANGOR
'2017-08-04,,03 - 27262675,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92551&sid=3CE7D0F783B0BC547337AF07EA0BD0C0,medicinspireglobal@gmail.com,MEDICINSPIRE GLOBAL,B-5-8 PLAZA MONT KIARA MONT KIARA 50480 KUALA LUMPUR
'2017-08-04,,03 - 80802006,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=77850&sid=8B242E95921E634D74D2C9D97C3CAEC6,enquiries@cmichael.co.uk,C.MICHAEL INTERNATIONAL SDN BHD,C-3-48 IOI BOULAVARD JALAN KENARI 5 BANDAR PUCHONG JAYA 47170 SELANGOR
'2017-08-04,,012 - 9499900,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10479&sid=65412CC65D215240C2EFE2836BDA09A2,roylee55@gmail.com,LTS & SONS ENTERPRISE SDN BHD,"LOT 5114, JALAN KAKI BUKIT 1 SRI JAYA MARAN 26500 PAHANG"
'2017-08-04,,06 - 5566848,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92546&sid=0C6D9EA3D77FF4520F8B3BF218508648,exewisdom@gmail.com,EXCELLENT WISDOM SDN BHD,MP 826 JALAN MELAKA PERDANA 3 TAMAN MELAKA PERDANA ALOR GAJAH 78000 MELAKA
'2017-08-04,,06 - 7648591,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=84363&sid=B56693168A337AA41C26EBA86463904F,sales@hebamed.com,HEBAMED SDN BHD,7 JLN. LOMBONG EMAS 3 SEREMBAN LIGHT INDUSTRIAL PARK 70200 NEGERI SEMBILAN
'2017-08-04,,06 - 6798386,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=40541&sid=595018E8CFF7EB30250DC01FA7E18DA1,benway.8618@yahoo.com,CITRARIA HEALTH & COSMETICS MARKETING SDN BHD,2883 1ST FLOOR JALAN 3/6C TAMAN SEREMBAN JAYA SEREMBAN 70450 NEGERI SEMBILAN
'2017-08-04,,04 - 3329284,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92756&sid=5E5EB2147F7A7C5D97158A3EA3608B85,jcong@ghb.com.my,ITSCOLL PRODUCTS (M) SDN BHD,7 LORONG MELUR 17 BAGAN JERMAL  12000 PULAU PINANG
'2017-08-04,,019 - 2291077,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=90447&sid=2F6779BFD59B43DA26A914C79EBCF548,fendi@zeripharm.com,ZERIPHARM SDN BHD,88A LORONG MAMANDA 1 AMPANG 68000 SELANGOR
'2017-08-04,,03 - 61895373,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=46675&sid=BEC84D62BA36BAA4A0D8F6C75A77020F,order@secretleaf.com.my,SECRETLEAF INTERNATIONAL SDN BHD,35-2 JALAN PRIMA SG2 PRIMA SRI GOMBAK 68100 SELANGOR
'2017-08-04,,03 - 80637889,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42299&sid=6161AA6671D2A82DBB0808FADA6B8472,biogreeno@gmail.com,BIO GREENO SDN BHD,"58, JALAN PUTERI 2/4 BANDAR PUTERI PUCHONG 47100 SELANGOR"
'2017-08-04,,03 - 33585344,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=92767&sid=B223B545E2F814BBFBD03AF25A145C74,millennialgen90@gmail.com,MILLENNIAL GEN SDN BHD,NO 11-G JALAN KELULI AL 7/AL PUSAT PERNIAGAAN BUKIT RAJA SEK7 40000 SHAH ALAM 40000 SELANGOR
'2017-08-04,,03 - 89613818,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58722&sid=85C8C94A73B01A834288CD6CBC942E4D,peopleglobalpatrick@gmail.com,PEOPLE & GLOBAL SDN BHD,"5, JALAN TAMING 3 TAMAN TAMING JAYA BALAKONG 43300 SELANGOR"
'2017-08-04,,03 - 89402621,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52778&sid=7A859A323FC1166633F2EE0E1EC584CB,maxconnection@gmail.com,MAXCONNECTION COSMETIC SDN BHD,99 JALAN SURIA PUCHONG 2 PUSAT PERNIAGAAN SURIA PUCHONG 47110 SELANGOR
'2017-08-04,,03 - 76661129,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=13166&sid=527C34F9120904AF9679B9DA0B2FE2FE,gemini88beauty@yahoo.com,GEMINI BEAUTY RESOURCES (M) SDN BHD,"806, BLOCK A, LEVEL 8, PHILEO DAMANSARA 1 JALAN 16/11 46350 SELANGOR"
'2017-08-04,,019 - 5472564,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=80216&sid=42DDA3086895F712A33D3B0CA055083B,gisellej@tajaglobal.com,TAJA GLOBAL SDN BHD,"NO. 77, JALAN WAJA TAMAN WAJA INDAH 2 KULIM 09000 KEDAH"
'2017-08-04,,04 - 5302010,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=90302&sid=C658C0E336A7137B39A9E57CEBDAA88F,Hani.m.kasbollah@gmail.com,SURI BEAUTE ENTERPRISE,2-4 BLOK ORKID LENGKOK KELICAP MUTIARA PERDANA BAYAN LEPAS 11900 PULAU PINANG
'2017-08-04,,03 - 89618277,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=39289&sid=8E7E1ECA4C13CB67EE6496224B0F500E,customercare@leivy.com.my,LEIVY LABORATORIES SDN BHD,"LOT 1870, JALAN KP B 8 KAW PERINDUSTRIAN KB BARU BALAKONG SRI KEMBANGAN 43300 SELANGOR"
'2017-08-04,,09 - 7470205,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=73688&sid=867C4621018A74C5FE31F7EA8DDB26CD,payment@blinqsistarz.com,BLINQ SISTARZ SDN BHD,"PT 4662, TAMAN FIRDAUS SBJ JALAN PANCHOR-KEMUMIN, PANJI KOTA BHARU 16100 KELANTAN"
'2017-08-04,,03 - 88611660,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=90436&sid=D82EA02AD156E7250C25E8305482AA9F,qewtech@gmail.com,QEW TECHNOLOGIES (M) SDN BHD,4A JALAN DIPLOMATIK 3 PRESINT 15 62050 PUTRAJAYA
'2017-08-04,,016 - 6666619,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=90468&sid=E499FD9533709E001F98D48D6577BF4C,haniem@havarlinediamond.com,HAVARLINE DIAMOND SDN BHD,"3A25, LEVEL 3A, BLOCK A 1, JALAN SS20/27, DAMANSARA INTAN PETALING JAYA 47400 SELANGOR"
'2017-08-04,,089 - 212073,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=36924&sid=F39FB1F8C37EF0610F5A8E86EF03B038,sales@hanyaw.com.my,HAN YAW ENTERPRISE SDN BHD,"LOT 8D, BLOK 42 TINGKAT 1, LORONG 5 P.O.BOX 2300, SANDAKAN 90726 SABAH"
'2017-08-04,,03 - 77283384,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=89932&sid=E338BF52D2EF583910D6BECB9773A29C,info@pamuri.com,PAMURI TOKUTOKUYA SDN BHD,"UNIT G-02, GROUND FLOOR BLOCK C JALAN SS 20/27, DAMANSARA UTAMA PETALING JAYA 47400 SELANGOR"
'2017-08-04,,088 - 268116,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71570&sid=A76C36AEC69D04D4CA9AE60315A019D7,lmcjob178@gmail.com,SI WORLD SDN BHD,"1-2-1A, 2ND FLOOR BLOCK B, KOLAM CENTRE PH II, JALAN LINTAS LUYANG 88300 SABAH"
'2017-08-04,,06 - 2318594,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=93782&sid=4D10A54C105D981F3928FF3DB6823D63,norib1@yahoo.com,JANJI JITU SDN BHD,NO 1 JALAN PUYUH 6 TAMAN TUN RAHAH BUKIT KATIL 75450 MELAKA
