FAILMSG,HREF,EMAIL,CONAME,DATE_SCRAPED,BIZADD,TEL 
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66422&sid=818BA2F825D46984B35FB13A544CA8F1,jane@toyolaser.com.my,TOYO LASER TECHNOLOGY SDN BHD,'2017-08-02,"10, JALAN TPP 1/6 TAMAN INDUSTRI PUCHONG PUCHONG 47160 SELANGOR",03 - 80602503
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=63918&sid=2EA2D8A47151608D9647772D7A7DD99F,jaafar@mpmsb.com.my,MICRO PRECISION MACHINING SDN BHD,'2017-08-02,37 JALAN SECTION 1/26 TAMAN KAJANG UTAMA KAJANG 43000 SELANGOR,03 - 87366107
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=9563&sid=E8EAE0A85FD05FE8DB4AC6CD112E93D6,topspeed@topspeed.com.my,TOP SPEED PRECISION ENGINEERING SDN BHD,'2017-08-02,"PLO 9, KAW PERINDUSTRIAN TANJUNG AGAS MUAR 84000 JOHOR",06 - 9543888
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66589&sid=B6659C392975C1C85FD9AAF9BBAE3272,michelletan@wtwglobal.com,WTW GLOBAL ENGINEERING SDN BHD,'2017-08-02,"13 & 15, JALAN PENYELENGARA U1/77 TAMAN PERINDUSTRIAN BATU TIGA SHAH ALAM 40150 SELANGOR",03 - 55112477
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=54888&sid=DD874673814AADE65FB177985A670F31,info@hotstar.com.my,HOTSTAR SDN BHD,'2017-08-02,"20, JALAN KJP 7 TAMAN PERINDUSTRIAN KIP KEPONG WILAYAH PERSEKUTUAN 52200 KUALA LUMPUR",03 - 62744848
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=43323&sid=16B954FD1198A975FE4B17A0BF251CDC,may@gintell.com,GINTELL REST N GO SDN BHD,'2017-08-02,"27,JALAN PERSIARAN INDUSTRI BANDAR SRI DAMANSARA KUALA LUMPUR 52200 KUALA LUMPUR",03 - 62779333
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=35385&sid=04B8AFD6490D6E6D61DB851AEA32AD65,sales@gexcel-asia.com,PROMILL PRECISION SDN BHD,'2017-08-02,55 JALAN TPP 1/1 TAMAN PERINDUSTRIAN PUCHONG PUCHONG 47100 SELANGOR,03 - 80623666
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66787&sid=E8AA36DC534A16FC1F7448A759BB2BDA,info@masafilter.com,MASA FILTRATION SDN BHD,'2017-08-02,31 JALAN ASTAKA U8/84A TAMAN PERINDUSTRIAN BUKIT JELUTONG SHAH ALAM 40150 SELANGOR,03 - 92351013
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15655&sid=D9B208AEFE2044292B0247BFFC00C69C,suresh@setsuprecision.com,SETSU PRECISION TECHNOLOGY (M) SDN BHD,'2017-08-02,"1, JALAN PUTERI 5/18 BANDAR PUTERI PUCHONG PUCHONG 47100 SELANGOR",03 - 80605162
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67013&sid=718CC388538B95C914D5591A1160892A,niza@sym.net.my,MALAYSIAN FORMULA BIKES SDN BHD,'2017-08-02,"1-2 , 2ND FLOOR JALAN OPERA F U2 / F TAMAN TTDI JAYA , SHAH ALAM 40150 SELANGOR",03 - 78424850
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=6114&sid=235D5903774B37D5E16BF00CE936BCF4,yej@favellefavco.com.my,FAVELLE FAVCO CRANES (M) SDN BHD,'2017-08-02,"LOT 42, PERSIARAN BUNGA TANJUNG 2, SENAWANG INDUSTRIAL PARK  70450 SELANGOR",06 - 6768866
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67168&sid=888BBEF7414457C1B6E4EDB3A6111CA6,izmir.yamin@pulsar-uav.com,PULSAR UAV SDN BHD,'2017-08-02,"OFFICE 18, LEVEL 1, RESOURCE CENTER TPM CORP S/B, LEBUHRAYA PUCHONG SG. BESI BUKIT JALIL 57000 KUALA LUMPUR",03 - 89923086
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64650&sid=26F5E3CAE5BFEB47E7325B2D0F85FC25,s.plasmach@gmail.com,S-PLAS MACHINERY SDN BHD,'2017-08-02,"LOT 11A, JALAN 18/62 TAMAN SRI SERDANG INDUSTRIAL PARK SERI KEMBANGAN 43300 SELANGOR",03 - 89421355
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=7244&sid=CC64B2AC9ED09A8C7E391D70D09CCD56,nasmech@nasmech.com.my,NASMECH TECHNOLOGY SDN BHD,'2017-08-02,"31-7, JALAN SP 2/1, TAMAN SERDANG PERDANA (SEKYEN 2) SERI KEMBANGAN 43300 SELANGOR",03 - 89590866
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=64987&sid=B1439C536CDE569AFD446CCF7370BB90,chinchung30@gmail.com,SACOM ENGINEERING & SUPPLY,'2017-08-02,"83 JALAN TAMING 7 ,TAMING JAYA BALAKONG SELANGOR 43300 SELANGOR",03 - 89613700
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=58049&sid=2C258CF95B4C83F303BAA9C3F0A56246,alvin@dynaweld.com.my,DYNAWELD SDN BHD,'2017-08-02,"23 & 25, JALAN UTAMA 1/2, SECTION 1 TMN PERINDUSTRIAN PUCHONG UTAMA PUCHONG 47100 SELANGOR",03 - 80604366
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65290&sid=827E21EFDE786CCD9EB7F4479BF447C4,enquiry@yihohin.com,YIHOHIN HARDWARE TRADING SDN BHD,'2017-08-02,"22A, JALAN SB JAYA 12 TAMAN INDUSTRI SG. BULOH JAYA SG. BULOH 47000 SELANGOR",03 - 61423800
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11697&sid=8280A9DC4BFE617F4BEBDAA890A051C8,sales@pnptechsb.com,P & P TECH SDN BHD,'2017-08-02,"7, JALAN PM 7 TAMAN PERINDUSTRIAN MERDEKA BATU BERENDAM 75350 MELAKA",06 - 3173122
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41483&sid=019B281E8962AB5595705A9B743859D1,corporate@oriental-dm.com,ORIENTAL DM SDN BHD,'2017-08-02,"NO. 15, JALAN USJ 1/33, TAMAN SUBANG PERMAI, SUBANG JAYA 47500 SELANGOR",03 - 80249960
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65191&sid=892FC3EED777F0172C38F8C42C97F667,enquiry@extrocode.com,EXTRO CODE SDN BHD,'2017-08-02,"18, LORONG TEKNOLOGI B NOUVELLE INDUSTRIAL PARK KOTA DAMANSARA 47810 SELANGOR",03 - 61560202
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67213&sid=02EA362CB6F7E37CB2B2EF21E11349C6,unitedhydra@gmail.com,UNITED HYDRA ENGINEERING & TRADING,'2017-08-02,"23 LORONG BENDAHARA 20B, OFF SG JATI SENTOA UTAMA KLANG 41200 SELANGOR",03 - 51625960
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=33025&sid=88829955F583E7AF4A0A4A6CDAF93A34,jason@jalursensasi.com.my,JUST LIKE IT (M) SDN BHD,'2017-08-02,"17-2, 1ST FLOOR JALAN SS23/15 TAMAN SEA 47400 SELANGOR",03 - 78031566
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=60476&sid=374DD7264C4C65021CC38D9B2938B669,enquiry@lye.com.my,LYE MARKETING SDN BHD,'2017-08-02,"LOT 36, JALAN BRP 9/2B PUTRA INDUSTRIAL PARK BUKIT RAHMAN PUTRA, SG BULOH 47000 SELANGOR",03 - 61403131
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=67439&sid=54C1C4A7A421F07165F339054A5E148C,quallinaire@gmail.com,QUALLINAIRE TECHNOLOGIES SDN BHD,'2017-08-02,TG1-05 UPM-MTDC TECHNOLOGY CENTRE UNIVERSITI PUTRA MALAYSIA SERDANG 43300 SELANGOR,016 - 9613365
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11696&sid=D387F03DE0B3D70673D980A9926F8444,cmtsjb@yahoo.com,CMTS (JB) SDN BHD,'2017-08-02,"66, JALAN BERTAM 5 TAMAN DAYA JOHOR BAHRU 81100 JOHOR",07 - 3535675
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66046&sid=E48A8873315546B0DEA94F559545886C,sunbosch@gmail.com,SUNBOSCH MACHINERY (M) SDN BHD,'2017-08-02,"LOT 15786 69 LENGKUK SELAT SELATAN EMAS INDUSTRIAL PARK, PANDAMARAN 42000 SELANGOR",03 - 31685502
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66117&sid=E7849D62DE5CFC4CC00A74D3D4951B48,gcyeu@met.com.my,M.E.T MOTION ENGINEERING & TRADING SDN BHD,'2017-08-02,8 LORONG CERI 4 TAMAN AMAN JAYA JALAN RAJA UDA BUTTERWORTH 12300 PULAU PINANG,019 - 4472293
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69094&sid=F54D24FDF1784A5CC3DD4365E49BF421,amm929@yahoo.com,AM MACHINERY SDN BHD,'2017-08-02,"5, LORONG SERI GAMBUT 1 JALAN KEBUN KLANG 41100 SELANGOR",017 - 3669929
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65769&sid=D64B247B3E04DC161C3D5887661A6B36,kllee@mechmodule.com,MECHMODULE TECHNOLOGY SDN BHD,'2017-08-02,"23, LINTANG BERINGIN 6 OFF JALAN PERMATANG DAMAR LAUT BATU MAUNG, DIAMOND VALLEY LIGHT IND. PARK 11960 PULAU PINANG",04 - 6272446
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=65766&sid=77228249F4EB512AA14FEBA0F31A3343,desmondlee_pcsb@yahoo.com.my,PACIFIC CAST (M) SDN BHD,'2017-08-02,8 JALAN MUTIARA EMAS 5/27 TAMAN MOUNT AUSTIN 81100 JOHOR,07 - 3510633
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=42108&sid=A8B232899FA410D1B778DD9BAE2265BB,tky77.psb@hotmail.com,PSB HEAT TREATMENT SDN BHD,'2017-08-02,"11, JALAN PBI 3 PERINDUSTRIAN BUKIT INDAH SUNGAI BULOH 47000 SELANGOR",012 - 2838611
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69161&sid=06E609C0E240E011803A4D1D6BB68E7E,mechanovation@gmail.com,MECHANOVATION HITEC SDN BHD,'2017-08-02,5-2B JALAN BANDAR 10 PUSAT BANDAR PUCHONG 47100 SELANGOR,03 - 58850190
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52737&sid=9BFEBDB8F629DCB9F4192FAF00C3F2C1,lbtm@lb113.com.my,LB TRACTORS SDN BHD,'2017-08-02,"LOT 882, BATU 40 JALAN HAJI MOHAMMAD SABAK BERNAM 45200 SELANGOR",03 - 32164113
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10903&sid=8D37BC849577BC748F1C71D849FC4B2B,info@limax.com.my,LIMAX INDUSTRIES SDN BHD,'2017-08-02,"LOT 60 JALAN IJUK 26/5 HICOM INDUSTRIAL ESTATE SEC 26, SHAH ALAM 40400 SELANGOR",03 - 51916688
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69801&sid=E36E4654D1E029F68D349A76AF81650F,erictan@interplex.com.my,DIGITAL RELEASE SDN BHD,'2017-08-02,"LOT 4, JALAN 51/200 OFF JALAN PENCHALA PETALING JAYA 46050 SELANGOR",03 - 77851868
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=69793&sid=A078E2FBDA697DA4A204C146D579EF8C,erictan@interplex.com.my,HOPPT-M PRECISION ENGINEERING SDN BHD,'2017-08-02,"LOT 4, JALAN 51/200 OFF JALAN PENCHALA PETALING JAYA 46050 SELANGOR",03 - 77836688
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52879&sid=943C2B0C1E8A36CA1FAE7C3A10E6D922,shtan@sinyen.com,SIN YEN TECHNOLOGIES SDN BHD,'2017-08-02,"21, LINTANG BERINGIN 8 OFF JALAN PERMATANG DAMAR LAUT BAYAN LEPAS 11960 PULAU PINANG",04 - 6261682
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=51599&sid=485C03BF647B3B9FBF11129341B33B74,erictan@interplex.com.my,M&D PRECISION SDN BHD,'2017-08-02,"LOT 4, JALAN 51/200 OFF JALAN PENCHALA PETALING JAYA 46050 SELANGOR",03 - 77851868
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70183&sid=90D210139F736F49C8A4F7DC8D4A3DD4,jenny.yap@cbaindustries.com,CBA INDUSTRIES SDN BHD,'2017-08-02,LOT 5 JLN.51A/241 PETALING JAYA 46100 SELANGOR,03 - 78764488
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70024&sid=A198050CB343A9F409F7DA7B003A8B57,nadiadayana@live.com,HIA ENGINEERING & TRADING SDN BHD,'2017-08-02,"11, JALAN SELAT SELATAN 13 PANDAMARAN INDUSTRIAL PARK PELABUHAN KLANG 42000 SELANGOR",03 - 33231975
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70107&sid=904B1EE636346F8F91F203A93DED535C,sales@dpitechnology.com,DPI TECHNOLOGY SDN BHD,'2017-08-02,19 JALAN 2/118C DESA TUN RAZAK 56000 KUALA LUMPUR,03 - 91713388
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70096&sid=DA45C50F8C57DDF47FC9385A72061C7C,mag.teoh@rigelmetal.com.my,RIGEL METALCRAFT (M) SDN BHD,'2017-08-02,"LOT4241,MUKIM 15 LORONG IKS SIMPANG AMPAT K TAMAN IKS SIMPANG AMPAT,SIMPANG AMPAT 14100 PULAU PINANG",04 - 5820667
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=66201&sid=720546D569E067B11ECB35F7D207159C,lotus.essential@gmail.com,LOTUS ESSENTIAL SDN BHD,'2017-08-02,LOT 2293 BUKIT ANGKAT KAJANG 43000 SELANGOR,03 - 87343928
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8360&sid=A42AE0156E3AC0222167E8C7675D10E3,eng@willfast.com,WILLFAST SDN BHD,'2017-08-02,1 JALAN TPP 1/1A TAMAN INDUSTRI PUCHONG 47160 SELANGOR,03 - 80624969
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70176&sid=FB1B8422B49D72A20DA329E9F70DBFBD,techkoxsb2468@gmail.com,TECHKO-X SDN BHD,'2017-08-02,"6, JALAN VELOX 2 TAMAN VELOX RAWANG 48000 SELANGOR",03 - 60922468
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70400&sid=167157CE1082FF33DD3174748D86A2E4,sales.amsaw@gmail.com,AMSAW SOLUTION SDN BHD,'2017-08-02,"11, JALAN PDR 9 KAW PERNIAGAAN DESA RIA, SERI KEMBANGAN 43300 SELANGOR",03 - 89613329
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72594&sid=5FF4C10C513FE00894D23D09768E8045,yklim.tbwsb@yahoo.com,TB WELDING PRODUCTS (MALAYSIA) SDN BHD,'2017-08-02,26 JALAN TPP 1/19 TAMAN INDUSTRI PUCHONG 47160 SELANGOR,03 - 80610089
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72515&sid=0E984855CF6B157A6BFAA711F346A58A,integttech@gmail.com,INTEGRATED TOOLING TECHNOLOGIES SDN BHD,'2017-08-02,"19, JALAN INDUSTRY PBP 10, BT 14 TAMAN INDUSTRIAL PUSAT BANDAR PUCHONG PUCHONG 47100 SELANGOR",03 - 58826741
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11052&sid=71FC822F06D9C2704C3A0BA9ABB98F4B,micron8@micronconcept.com.my,MICRON CONCEPT ENGINEERING SDN BHD,'2017-08-02,"LOT 1, JALAN RIVET 15/15 SECTION 15, SHAH ALAM  40200 SELANGOR",03 - 51625881
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72597&sid=023534899E2DC4A24A465DABDCC14360,stsb@semaraktemasek.com,SEMARAK TEMASEK SDN BHD,'2017-08-02,"UNIT 603, LEVEL 6 BLOCK A4, LEISURE COMMENCE SQUARE JALAN PJS 8/9 PETALING JAYA 46150 SELANGOR",03 - 78740322
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61325&sid=166F6B964ED6EA235EE5965141EA8DD9,syhon@anox.com.my,ANOX CORPORATION SDN BHD,'2017-08-02,"38, JALAN MERANTI JAYA 7 MERANTI JAYA INDUSTRIAL PARK PUCHONG 47120 SELANGOR",03 - 80603388
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72682&sid=AF3A8DDA7941A07936C7333CB0767192,ra.sdnbhd@gmail.com,RATUS ARENA SDN BHD,'2017-08-02,"11-1(1ST FLOOR), JALAN USJ 10/1G TAIPAN TRIANGLE SUBANG JAYA 47620 SELANGOR",03 - 56368554
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=5591&sid=264E60F84EA0F8B7E9AEBC4BEE9F176A,sales@iekl.com.my,IMPRESSIVE EDGE (KUALA LUMPUR) SDN BHD,'2017-08-02,"22, JALAN P10/17 TAMAN INDUSTRI SELAMAN BANDAR BARU BANGI 43650 SELANGOR",03 - 89262308
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8794&sid=34B8DD092F0955C826B3A4D7299AA998,malaysia@dav-engineering.com,DAV ENGINEERING SDN BHD,'2017-08-02,"1 JLN TELUK BT 7A BT 4 1/2 AMJ IND. PARK SEKSYEN 36, SHAH ALAM 40470 SELANGOR",03 - 51623781
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72673&sid=42239D83388F8B6ED1C4CD177781297C,nathan55@tooltech.com.my,PRECISION TOOL TECH SDN BHD,'2017-08-02,"LOT 8B,SOLOK RAJA LUMU KAWASAN MIEL PANDAMARAN PELABUHAN KLANG 42000 SELANGOR",03 - 31663555
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72845&sid=29DF3FEE9D9BE4E0BF81136FD609716D,email@meehuat.com.my,MEE HUAT (M) SDN BHD,'2017-08-02,86-2 JALAN PAHANG SETAPAK 53000 KUALA LUMPUR,03 - 40228833
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72710&sid=B446008987831F279AFC0B54FEAA8FBD,chingtax@ca1008.com,LOYAL TOOLS SDN BHD,'2017-08-02,"5, JALAN USJ 1/33 TAMAN SUBANG PERMAI SUBANG JAYA 47500 SELANGOR",03 - 80247586
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72853&sid=44548E4C131470AD5D70F03110BCE818,hmdj.resources@gmail.com,HMDJ RESOURCES SDN BHD,'2017-08-02,"H38-1A JALAN SAUJANA 2/D, SECTION 2 TAMAN PRIMA SAUJANA 43000 SELANGOR",03 - 87409301
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=41230&sid=9AE767CD8DD5C9517EF2FCB76FC1CC1D,sales@toplifts.com.my,NORTHERN TOP LIFT MACHINERY (M) SDN BHD,'2017-08-02,"LOT 1250, SECTION 4 JALAN CHAIN FERRY BUTTERWORTH 12100 PULAU PINANG",04 - 3337733
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=52142&sid=95563A5FAFE3C9465137E2CD0F0F8933,ting@progressagri.com,PROGRESS BIO PHARMA SDN BHD,'2017-08-02,"LOT 5016, BATU 4 JALAN AYER HITAM YONG PENG 83700 JOHOR",07 - 4678832
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=15857&sid=C4F6682B935A87BE807AF291AADF3ABF,sabri@keu.com.my,KEU MEGAMECH SDN BHD,'2017-08-02,"1 & 3, JALAN JASMINE 4, SECTION BB10 KAW PERINDUSTRIAN BKT BERUNTUNG RAWANG 48300 SELANGOR",03 - 60281648
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70650&sid=5CE11F6ED29D943391233050FA549228,enkc@yahoo.com,ADVANCED P.U. INDUSTRIES SDN BHD,'2017-08-02,14 JLN U5/22 (PS) SEKS U5 (PANASURIA) SHAH ALAM 40150 SELANGOR,03 - 78463101
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=59939&sid=4C4D4928F9BFD30E3B837C96437C3D37,info@ancor.com.my,ANCOR SDN BHD,'2017-08-02,D-2-4 SETIAWALK PUSAT BANDAR PUCHONG 47160 SELANGOR,017 - 3889345
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=72585&sid=7958836AB0313C1B93247E73F1B25AAA,info@dtssb.my,DT SYNERGY SDN BHD,'2017-08-02,"3B JALAN TIARA, TIARA SQUARE TAMAN PERINDUSTRIAN SIME UEP 47600 SELANGOR",03 - 80245110
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=8577&sid=F09A0F10EBC37D8EBD4AF63229BF8643,walta_bu@walta.com.my,WALTA ENGINEERING SDN BHD,'2017-08-02,"8, LORONG NAGASARI 26 TAMAN NAGASARI PRAI 13600 PULAU PINANG",04 - 3979190
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70659&sid=8882443EA24A801B3CC118F05BE5B7A9,enkc@yahoo.com,ADVANCED ABRASIVE SDN BHD,'2017-08-02,"11 JLN U5/17, SECTION U5 MAH SING INTEGRATED IND PARK SHAH ALAM 40150 SELANGOR",03 - 78466336
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=12811&sid=4AC4409786E2A9A51C36FA53706444B0,chtan1688@yahoo.com,EUREKA RESOURCES SDN BHD,'2017-08-02,"J7708, JALAN USAHA 8, FASA 1, KAWASAN PERINDUSTRIAN MERLIMAU, MELAKA, WEST MALAYSIA 77300 MELAKA",06 - 2633088
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=34239&sid=37756D9EBB3F7F8C0D416A089BBDE67F,sales@innogrity.com,INNOGRITY SDN BHD,'2017-08-02,"LOT 2-5, PG SME CENTRE HILIR SUNGAI KELUANG 5, TAMAN PERINDUSTRIAN BAYAN LEPAS FASA 4 11900 PULAU PINANG",04 - 6450788
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=61987&sid=FC5055916306E0BCC764A4A7439F3B48,sales@precise-tools.com,PRECISE METROLOGY SDN BHD,'2017-08-02,30 JALAN IMJ 1 TAMAN INDUSTRI MALIM JAYA 75250 MELAKA,06 - 3356992
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71727&sid=B0E6613F7647842A6EE4D05FE3052D2E,lkong@topdegree.com.my,TOP DEGREE (M) SDN BHD,'2017-08-02,"PLOT 17, KAW MIEL LEBUHRAYA KAMPUNG JAWA PENANG 11900 PULAU PINANG",04 - 6428263
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71525&sid=2B1E5A8B20C3DB2FB6AA7FFB9544AA57,enquiry@wcmpower.com,WCM POWER SDN BHD,'2017-08-02,"LOT 16, JALAN TEKNOLOGI 3/5 TAMAN SAINS SELANGOR 1 KOTA DAMANSARA 47810 SELANGOR",03 - 61483725
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=4219&sid=339B6CD17DB88D985267B8B841883CDC,lyong@stream-environment.com,STREAM ENVIRONMENT SDN BHD,'2017-08-02,"11, JALAN SG BESI INDAH 5/2 TAMAN SG BESI INDAH SERI KEMBANGAN 43300 SELANGOR",03 - 89418118
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71738&sid=72E7398D390713F42981A7A03F029619,mmmach8@gmail.com,M.M.MACHINERY AND AUTO-PART SDN BHD,'2017-08-02,16 JALAN BP 5/3 PERINDUSTRIAN BANDAR BUKIT PUCHONG SELANGOR DARUL EHSAN 47100 SELANGOR,03 - 80624398
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71595&sid=A53C43DCC621A3CC2D9CA002525F9316,sales@zitium.com.my,ZITIUM DAGANGAN SDN BHD,'2017-08-02,5075 JALAN JANGUR 28/43 SHAH ALAM 40400 SELANGOR,03 - 55228200
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=70769&sid=6C717E05FA99032E256EC3AB2F288EF5,accounts@toyophoto.com,TOYO PHOTO PRODUCTS SDN BHD,'2017-08-02,"PT 3477, JALAN 6/1 KAWASAN PERUSAHAAN SERI KEMBANGAN SERI KEMBANGAN 43300 SELANGOR",03 - 89458899
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=71602&sid=96B5587F0F337FC9CE44400B2B8641B2,tonascomsb@gmail.com,TONASCO MALAYSIA SDN BHD,'2017-08-02,"9, JALAN ASTAKA U8/48 BUKIT JELUTONG SHAH ALAM 40150 SELANGOR",03 - 78425601
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=74582&sid=9051DAD8DA82B0A2F0DF237E74593703,phangkamwah@gmail.com,NEST TECH SYSTEM SDN BHD,'2017-08-02,22 JALAN PERMATANG 9 TAMAN DESA JAYA JOHOR BAHRU 81100 JOHOR,07 - 3520910
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=30267&sid=A4B7ACE470134576B6721D022760C0EF,lh.lhmsb@gmail.com,LIAN HUAT MACHINERY SDN BHD,'2017-08-02,"PS 39, LOT 1921, JALAN BATU PUTEH 56 KG PESERAI KECIL, MK. 3 SIMPANG LIMA, BATU PAHAT 83020 JOHOR",07 - 4138303
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=10571&sid=B054EEC695837D3312571F95C86B20AA,leeengineeringmalaysia@gmail.com,SYARIKAT LEE INDUSTRIES SDN BHD,'2017-08-02,LOT 73-75 SEMAMBU INDUSTRIAL ESTATE KUANTAN 25350 PAHANG,09 - 5661011
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=11407&sid=E59C92DA4B7552A8B00829805DF124E0,kamelhussein@gmail.com,PANTAS BATEK & ENTERPRISE,'2017-08-02,"350, KG PENAMBANG KOTA BHARU  15350 KELANTAN",09 - 7481616
,http://edirectory.matrade.gov.my/application/edirectory.nsf/profile?OpenForm&id=59231&sid=32108EEA058B22119DD09564D0E3F460,admin@zecttron.com,ZECTTRON SDN BHD,'2017-08-02,"UNIVERSITY OF MALAYA CENTRE OF INNOVATION AND COMMERCIALIZATION (UMCIC) LEVEL 5, IPPP COMPLEX UNIVERSITY OF MALAYA 50603 KUALA LUMPUR",03 - 79674489
