HREF,CONAME,EMAIL,PHONE,FAX,ADDRESS,FAILMSG,BIGCAT,SMALLCAT 
http://www.thegreenbook.com/companies/lee-guan-cake-shop/,Lee Guan Cake Shop,,+65  62844358,,Blk 234 Lor 8 Toa Payoh #01-270  S(310234),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-rental-service/
http://www.thegreenbook.com/companies/heng-hup-huat-machinery/,Heng Hup Huat Machinery,,+65 62684650,+65 68618918,4 Penjuru Rd S(609122),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-rental-service/page/2/
http://www.thegreenbook.com/companies/ban-lee-seng-marine-enterprise-pte-ltd/,Ban Lee Seng Marine Enterprise Pte Ltd,,+65 62939331,+65 62937660,7500A Beach Rd #09-314/315 The Plaza S(199591),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-rental-service/
http://www.thegreenbook.com/companies/mg-kobewel-sales-services/,MG Kobewel Sales & Services,"""slkhoo1@singnet.com.sg""",+65 68967582,+65 68967583,7 Toh Guan Rd East #05-02 Alpha Ind Bldg S(608599),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-parts/
http://www.thegreenbook.com/companies/poh-wah-machinery-trading-pte-ltd/,Poh Wah Machinery & Trading Pte Ltd,"""sales@pohwah.com.sg""",+65 65623438,+65 63683872,17 Sg Kadut St 3 S(729148),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-rental-service/
http://www.thegreenbook.com/companies/aik-chin-hin-machinery-co/,Aik Chin Hin Machinery Co,"""sales@aikchinhin.com""",+65  64835888,+65  64833825,Blk 5022 Ang Mo Kio Ind Pk 2 #01-31  S(569525),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment/
http://www.thegreenbook.com/companies/millennium-international-machinery/,Millennium International Machinery,"""alan.wong@mim.sg""",+65  62500450,+65  65099188,P O Box 30 Toa Payoh Central Post Office S(913101),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-parts/
http://www.thegreenbook.com/companies/acme-equipment-pte-ltd/,Acme Equipment Pte Ltd,"""info@acme.com.sg""",+65  68622332,+65  68622331,11 Buroh St   S(627550),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-equipment-rental-service/
http://www.thegreenbook.com/companies/heptagon-pte-ltd/,Heptagon Pte Ltd,"""sales@heptagonindustries.com""",+65  63162318,+65  63163356,20 Third Lok Yang Rd S(628012),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-curtains-screens/
http://www.thegreenbook.com/companies/kim-guan-metals-pte-ltd/,Kim Guan Metals (Pte) Ltd,,+65 62848488,+65 62800823,180 Paya Lebar Rd #07-03 Yi Guang Fty Bldg S(409032),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-electrodes/page/2/
http://www.thegreenbook.com/companies/k-t-s-s-pte-ltd-kranji-/,K T S (S) Pte Ltd (Kranji),,+65  62696048,+65  63688603,15 Kranji Way   S(739428),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-electrodes/page/2/
http://www.thegreenbook.com/companies/lee-tiong-seng-co/,Lee Tiong Seng Co,"""info@ltsems.com.sg""",+65  62988722,+65  62952726,248 Jln Besar #248  S(208921),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-electrodes/page/2/
http://www.thegreenbook.com/companies/zicom-equipment-pte-ltd/,Zicom Equipment Pte Ltd,,+65 68611388,+65 68614572,29 Tuas Ave 3 S(639420),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-electrodes/page/4/
http://www.thegreenbook.com/companies/eplus-systems-technology-pte-ltd/,Eplus Systems Technology Pte Ltd,"""eplus@engineer.com""",+65  63144573,+65  63142113,51 Bt Batok Cres #04-03 Unity Centre S(658077),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-electrode-flux-ovens/
http://www.thegreenbook.com/companies/k-t-s-s-pte-ltd/,K T S (S) Pte Ltd,,+65  63366077,+65  63390715,190 Middle Rd #09-01/07 Fortune Centre S(188979),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-electrodes/page/2/
http://www.thegreenbook.com/companies/jin-gang-electric-heaters-mfy-pte-ltd/,Jin Gang Electric Heaters Mfy Pte Ltd,"""sales@jingangelectric.com""",+65  67561800,+65  67561300,4 Senoko Cres S(758261),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-electrode-flux-ovens/
http://www.thegreenbook.com/companies/em-systems-pte-ltd/,EM-Systems Pte Ltd,"""emsysems@singnet.com.sg""",+65  67104586,+65  67107372,9 Yishun Ind St 1 #07-70 North Spring Bizhub S(768163),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-electrode-flux-ovens/
http://www.thegreenbook.com/companies/dwt-gmbh/,DWT GmbH,"""peter.ho@dwt-gmbh.de""",+601 9 3816194,+49  2041 7714499,"No.2, Jalan Setia Damai U13/15M Seksyen U13 Setia Alam 40170 Shah Alam Selangor  Malaysia",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/
http://www.thegreenbook.com/companies/callington-singapore-pte-ltd/,Callington Singapore Pte Ltd,"""singapore@callington.com""",+65 62710091,+65 62710051,2 Bt Merah Central #14-06 Spring S'pore S(159835),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-consumables/page/2/
http://www.thegreenbook.com/companies/special-metals-pacific-pte-ltd/,Special Metals Pacific Pte Ltd,"""SMPacific@specialmetals.com.sg""",+65  65323823,+65  65323621,24 Raffles Pl #27-04 Clifford Centre S(048621),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-consumables/page/3/
http://www.thegreenbook.com/companies/nexus-sealand-trading-pte-ltd/,Nexus Sealand Trading Pte Ltd,"""sales@bkmgroup.com.sg""",+65  68982345,+65  68982712,38 Tuas View Sq   S(637770),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/3/
http://www.thegreenbook.com/companies/sincine-marketing-pte-ltd/,SinCine Marketing Pte Ltd,,+65  68619279,+65  68619280,80 Joo Koon Circle S(629100),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/4/
http://www.thegreenbook.com/companies/sbh-industrial-trading/,SBH Industrial Trading,"""sbhpl@ymail.com""",+65 68445605,+65 68445961,160 Kallang Way S(349246),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/4/
http://www.thegreenbook.com/companies/delta-dynamic-technologies/,Delta Dynamic Technologies,"""info@deltadynamicsg.com""",+65  63966615,+65  63966621,23 Dalhousie Lane   S(209688),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/4/
http://www.thegreenbook.com/companies/jubilant-international-pte-ltd/,Jubilant International Pte Ltd,"""jubilant@jubilantgroup.com""",+65  67771777,+65  67762777,52 Pandan Rd   S(609291),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/4/
http://www.thegreenbook.com/companies/g-hardware/,G Hardware,"""sales@ghardware.com.sg""",+65  67795680,+65  67795357,2 Tuas Sth Ave 2 S(637601),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/4/
http://www.thegreenbook.com/companies/leong-huat-hardware-pte-ltd/,Leong Huat Hardware (Pte) Ltd,,+65  62899888,+65  62838900,6 Harper Rd #01-05/06 Leong Huat Bldg S(369674),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/5/
http://www.thegreenbook.com/companies/lm-plastics-pt/,"LM Plastics, PT","""dchua41@hotmail.com""",+6221 42870881,+6221 42870879,"Ruko Mega Grosir Blok D No.20 ITC Cempaka Mas J. Let-Jend Soeprapto, Jakarta-Pusat  Indonesia",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/5/
http://www.thegreenbook.com/companies/teck-hoe-airconditioning-parts-pte-ltd/,Teck Hoe Airconditioning Parts Pte Ltd,"""enquiry@teckhoe.com.sg""",+65  67478096,+65  67471728,8 Lor 15 Geylang   S(388601),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/6/
http://www.thegreenbook.com/companies/lm-plastics-distribution-sdn-bhd/,LM Plastics Distribution Sdn Bhd,"""enquiry@landmarkplastics.com""",+603 58911130,+603 58911103,"No.26, Jalan Ind PBP 3 Taman Industri Pusat Bandar Puchong 47100 Puchong Selangor Darul Ehsan  Malaysia",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/5/
http://www.thegreenbook.com/companies/synergy-hardware-pte-ltd/,Synergy Hardware Pte Ltd,"""elton.ong@synergyhw.com""",+65  68980998,+65  68980908,6 Kwong Min Rd   S(628709),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/6/
http://www.thegreenbook.com/companies/south-engineering-trading-pte-ltd/,South Engineering & Trading Pte Ltd,"""sales@south-engineering.com""",+65  63974818,+65  63974819,11 Mandai Est #05-06 ELDIX S(729908),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/6/
http://www.thegreenbook.com/companies/sam-huat-cables-accessories-pte-ltd-up-boon-keng-/,Sam Huat Cables & Accessories Pte Ltd (Up Boon Keng),,+65  67485354,+65  67434183,Blk 16 Up Boon Keng Rd #01-1095 S(380016),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/4/
http://www.thegreenbook.com/companies/landmark-plastics-pte-ltd/,Landmark Plastics Pte Ltd,"""sales@landmarkplastics.com""",+65 68411688,+65 68421688,424 Tagore Ind Ave S(787807),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/5/
http://www.thegreenbook.com/companies/sinsco-international-pte-ltd/,Sinsco International Pte Ltd,"""enquiries@sinsco.com""",+65  93383095,+65  68633002,190 Middle Rd #16-01 Fortune Centre S(188979),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/6/
http://www.thegreenbook.com/companies/zircon-engineering-pte-ltd/,Zircon Engineering Pte Ltd,"""zircon@zircon.com.sg""",+65  62888889,+65  62838889,7 Kaki Bt Cres  Fullion Bldg S(416239),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/5/
http://www.thegreenbook.com/companies/new-creation-wire-cable-pte-ltd/,New Creation Wire & Cable Pte Ltd,"""ncwcjt@singnet.com.sg""",+65  67321781,+65  67320369,427 River Valley Rd   S(248326),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/3/
http://www.thegreenbook.com/companies/nexans-singapore-pte-ltd/,Nexans Singapore Pte Ltd,"""southeast.asia@nexans.com""",+65  63170101,+65  63170103,111 Somerset Rd #09-06 TripleOne Somerset S(238164),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/3/
http://www.thegreenbook.com/companies/sam-huat-cables-accessories-pte-ltd/,Sam Huat Cables & Accessories Pte Ltd,"""sales@samhuat.com""",+65  62955815,+65  62951320,34 Kallang Pl   S(339162),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/4/
http://www.thegreenbook.com/companies/zzz-alpha/,ZZZ Alpha,"""fblalpha1@gmail.com""",+65  11223344,,41 Jln Pemimpin #03-01 Kong Beng Ind Bldg S(577186),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/8/
http://www.thegreenbook.com/companies/kok-siong-enterprise-pte-ltd/,Kok Siong Enterprise Pte Ltd,"""ksepl@singnet.com.sg""",+65  67424322,+65  67424300,14 Arumugam Rd #02-01 Teck Chiang Realty Bldg S(409959),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/3/
http://www.thegreenbook.com/companies/kabeltec-asia-pacific-pte-ltd/,Kabeltec Asia Pacific Pte Ltd,"""sales@kabeltec.com.sg""",+65  62960990,+65  62960770,140 Paya Lebar Rd #10-02 AZ@Paya Lebar S(409015),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/3/
http://www.thegreenbook.com/companies/imi-kabel-pte-ltd/,IMI Kabel Pte Ltd,"""sales@imi-kabel.com""",+65  64880355,+65  64877577,3 Ang Mo Kio St 62 #01-40 Link@AMK S(569139),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/2/
http://www.thegreenbook.com/companies/jj-lapp-cable-s-pte-ltd/,JJ-Lapp Cable (S) Pte Ltd,"""sales_jjls@jjsea.com""",+65  65086200,+65  68631271,9 Tuas Sth St 3 S(638017),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/3/
http://www.thegreenbook.com/companies/bulk-trade-pte-ltd/,Bulk Trade Pte Ltd,,+65  63753088,+65  62722355,1 Maritime Sq #09-05 Harbourfront Centre S(099253),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/2/
http://www.thegreenbook.com/companies/east-mint-marketing-pte-ltd/,East-Mint Marketing Pte Ltd,"""sales@eastmint.com""",+65  67571328,+65  67572877,4010 Ang Mo Kio Ave 10 #07-07 Techplace I S(569626),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/2/
http://www.thegreenbook.com/companies/cables-international-pte-ltd/,Cables International Pte Ltd,"""info@cablesinternational.com""",+65  62650588,+65  62656538,16 Tuas Sth St 2   S(637786),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/2/
http://www.thegreenbook.com/companies/bh-global-corporation-ltd/,BH Global Corporation Ltd,"""sales@bhglobal.com.sg""",+65  62914444,+65  62967775,8 Penjuru Lane   S(609189),,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-cables/page/2/
http://www.thegreenbook.com/companies/anyeke-automation-engineering-sdn-bhd/,Anyeke Automation Engineering Sdn Bhd,"""anyeke_eng@yahoo.com.my""",+603 89615407,+603 89615408,"3, Jalan 5/3 Taman Industri Selesa Jaya 43300 Balakong Selangor Darul Ehsan  Malaysia",,http://www.thegreenbook.com/products/search/architect-builder-contractor-guides/,http://www.thegreenbook.com/products/welding-accessories/page/2/
